prompt,regime,layer,head,T,budget,read_ratio,method,rel_l2,cosine,extra_floats
needle_late,needle,18,13,3226,16,0.0049597024178549285,lowrank_k8,0.13297217928552976,0.9925016457453428,512
needle_late,needle,18,13,3226,32,0.009919404835709857,sparse_renorm,0.13441158750028384,0.9967382162315611,0
needle_late,needle,18,13,3226,32,0.009919404835709857,cheap_block_residual,0.08698717798466929,0.9981237697866334,12800
needle_late,needle,18,13,3226,32,0.009919404835709857,oracle_mass_global,0.06067046381379722,0.9983552680632728,64
needle_late,needle,18,13,3226,32,0.009919404835709857,oracle_mass_block,0.04764981625564884,0.9989080822339809,6400
needle_late,needle,18,13,3226,32,0.009919404835709857,lowrank_k8,0.0626950643964753,0.9982770119051922,512
needle_late,needle,18,13,3226,64,0.019838809671419714,sparse_renorm,0.09913752975980507,0.9980991038623473,0
needle_late,needle,18,13,3226,64,0.019838809671419714,cheap_block_residual,0.0616109502728556,0.9989562535196415,12800
needle_late,needle,18,13,3226,64,0.019838809671419714,oracle_mass_global,0.035344914749761064,0.9993954703073574,64
needle_late,needle,18,13,3226,64,0.019838809671419714,oracle_mass_block,0.03172177857053466,0.999501661702348,6400
needle_late,needle,18,13,3226,64,0.019838809671419714,lowrank_k8,0.036644592672815404,0.9993599749403401,512
needle_late,needle,19,0,3226,8,0.0024798512089274642,sparse_renorm,0.12702400850167336,0.9924941263527907,0
needle_late,needle,19,0,3226,8,0.0024798512089274642,cheap_block_residual,0.08059756585200606,0.9967520924507014,12800
needle_late,needle,19,0,3226,8,0.0024798512089274642,oracle_mass_global,0.14071526559065115,0.991551558268935,64
needle_late,needle,19,0,3226,8,0.0024798512089274642,oracle_mass_block,0.06925502246033412,0.997925760266012,6400
needle_late,needle,19,0,3226,8,0.0024798512089274642,lowrank_k8,0.14592456876539794,0.9907406024561972,512
needle_late,needle,19,0,3226,16,0.0049597024178549285,sparse_renorm,0.0454524067534773,0.9991319984252857,0
needle_late,needle,19,0,3226,16,0.0049597024178549285,cheap_block_residual,0.02574538383053853,0.9996735770272657,12800
needle_late,needle,19,0,3226,16,0.0049597024178549285,oracle_mass_global,0.04443140314673955,0.99914396082691,64
needle_late,needle,19,0,3226,16,0.0049597024178549285,oracle_mass_block,0.026720992536769905,0.9996594611631063,6400
needle_late,needle,19,0,3226,16,0.0049597024178549285,lowrank_k8,0.0461268584636677,0.9990685757054306,512
needle_late,needle,19,0,3226,32,0.009919404835709857,sparse_renorm,0.010731860301778385,0.9999557308910143,0
needle_late,needle,19,0,3226,32,0.009919404835709857,cheap_block_residual,0.010931958253697794,0.9999433474716546,12800
needle_late,needle,19,0,3226,32,0.009919404835709857,oracle_mass_global,0.008999018099059834,0.9999676389599109,64
needle_late,needle,19,0,3226,32,0.009919404835709857,oracle_mass_block,0.006266161281567883,0.9999832783886562,6400
needle_late,needle,19,0,3226,32,0.009919404835709857,lowrank_k8,0.00960997922229896,0.999962269213282,512
needle_late,needle,19,0,3226,64,0.019838809671419714,sparse_renorm,0.005522842778534464,0.9999893812215223,0
needle_late,needle,19,0,3226,64,0.019838809671419714,cheap_block_residual,0.013039819361754615,0.9999236201703166,12800
needle_late,needle,19,0,3226,64,0.019838809671419714,oracle_mass_global,0.00399277265692445,0.9999936985612944,64
needle_late,needle,19,0,3226,64,0.019838809671419714,oracle_mass_block,0.0026971204692915764,0.9999969441825006,6400
needle_late,needle,19,0,3226,64,0.019838809671419714,lowrank_k8,0.004345965479049845,0.9999923478808868,512
needle_late,needle,19,1,3226,8,0.0024798512089274642,sparse_renorm,0.03908919617130012,0.9995157266345116,0
needle_late,needle,19,1,3226,8,0.0024798512089274642,cheap_block_residual,0.021346534754356095,0.99981105870588,12800
needle_late,needle,19,1,3226,8,0.0024798512089274642,oracle_mass_global,0.03291166185404995,0.9996402883994064,64
needle_late,needle,19,1,3226,8,0.0024798512089274642,oracle_mass_block,0.014368565941935517,0.9999036261315323,6400
needle_late,needle,19,1,3226,8,0.0024798512089274642,lowrank_k8,0.03430458859672988,0.9996129564533862,512
needle_late,needle,19,1,3226,16,0.0049597024178549285,sparse_renorm,0.010395546891381644,0.999972137950898,0
needle_late,needle,19,1,3226,16,0.0049597024178549285,cheap_block_residual,0.005807777980453197,0.9999847380274054,12800
needle_late,needle,19,1,3226,16,0.0049597024178549285,oracle_mass_global,0.00975034424751401,0.9999689425555008,64
needle_late,needle,19,1,3226,16,0.0049597024178549285,oracle_mass_block,0.0048859169273559565,0.9999900585088243,6400
needle_late,needle,19,1,3226,16,0.0049597024178549285,lowrank_k8,0.010114431021642506,0.9999672584887803,512
needle_late,needle,19,1,3226,32,0.009919404835709857,sparse_renorm,0.002763136325557798,0.9999983721714867,0
needle_late,needle,19,1,3226,32,0.009919404835709857,cheap_block_residual,0.004787358701070683,0.9999923151263325,12800
needle_late,needle,19,1,3226,32,0.009919404835709857,oracle_mass_global,0.00263652500209876,0.9999978535968828,64
needle_late,needle,19,1,3226,32,0.009919404835709857,oracle_mass_block,0.0017746769420265679,0.9999988699735362,6400
needle_late,needle,19,1,3226,32,0.009919404835709857,lowrank_k8,0.0027581149352106323,0.9999976936427273,512
needle_late,needle,19,1,3226,64,0.019838809671419714,sparse_renorm,0.0010629992060134225,0.9999998217015594,0
needle_late,needle,19,1,3226,64,0.019838809671419714,cheap_block_residual,0.0037450054909683715,0.9999959316836183,12800
needle_late,needle,19,1,3226,64,0.019838809671419714,oracle_mass_global,0.0006874500335303474,0.9999998490631364,64
needle_late,needle,19,1,3226,64,0.019838809671419714,oracle_mass_block,0.00044997820094402164,0.9999999347870825,6400
needle_late,needle,19,1,3226,64,0.019838809671419714,lowrank_k8,0.000737176107714348,0.99999983056288,512
needle_late,needle,19,2,3226,8,0.0024798512089274642,sparse_renorm,0.17969034909654655,0.9954652573741625,0
needle_late,needle,19,2,3226,8,0.0024798512089274642,cheap_block_residual,0.11477281516160902,0.9971049168334393,12800
needle_late,needle,19,2,3226,8,0.0024798512089274642,oracle_mass_global,0.10596855660948323,0.995178825074113,64
needle_late,needle,19,2,3226,8,0.0024798512089274642,oracle_mass_block,0.06828632517786021,0.9980172046434324,6400
needle_late,needle,19,2,3226,8,0.0024798512089274642,lowrank_k8,0.11031575219970598,0.9948212306621121,512
needle_late,needle,19,2,3226,16,0.0049597024178549285,sparse_renorm,0.10907619254439381,0.9983391970210342,0
needle_late,needle,19,2,3226,16,0.0049597024178549285,cheap_block_residual,0.057291895252597876,0.9991532560044444,12800
needle_late,needle,19,2,3226,16,0.0049597024178549285,oracle_mass_global,0.05680687765377452,0.9985778514448839,64
needle_late,needle,19,2,3226,16,0.0049597024178549285,oracle_mass_block,0.037815721445574,0.9993647696937745,6400
needle_late,needle,19,2,3226,16,0.0049597024178549285,lowrank_k8,0.05930388759177171,0.9984721140893013,512
needle_late,needle,19,2,3226,32,0.009919404835709857,sparse_renorm,0.07792701693867697,0.9990158721142685,0
needle_late,needle,19,2,3226,32,0.009919404835709857,cheap_block_residual,0.037656396726172256,0.9995387854218627,12800
needle_late,needle,19,2,3226,32,0.009919404835709857,oracle_mass_global,0.03582163810889445,0.9994383281374161,64
needle_late,needle,19,2,3226,32,0.009919404835709857,oracle_mass_block,0.026600213173860427,0.9996881018397467,6400
needle_late,needle,19,2,3226,32,0.009919404835709857,lowrank_k8,0.03778970082856598,0.9993841205230984,512
needle_late,needle,19,2,3226,64,0.019838809671419714,sparse_renorm,0.059392899098929336,0.9993524548016373,0
needle_late,needle,19,2,3226,64,0.019838809671419714,cheap_block_residual,0.027391340715310658,0.9997112506703864,12800
needle_late,needle,19,2,3226,64,0.019838809671419714,oracle_mass_global,0.025475140911624262,0.9997249050401673,64
needle_late,needle,19,2,3226,64,0.019838809671419714,oracle_mass_block,0.02137499345103646,0.99980103932644,6400
needle_late,needle,19,2,3226,64,0.019838809671419714,lowrank_k8,0.027022571820917298,0.99969507221274,512
needle_late,needle,19,3,3226,8,0.0024798512089274642,sparse_renorm,0.025416507977206678,0.999766105992626,0
needle_late,needle,19,3,3226,8,0.0024798512089274642,cheap_block_residual,0.021355995483630597,0.9998245482806439,12800
needle_late,needle,19,3,3226,8,0.0024798512089274642,oracle_mass_global,0.024525984736513504,0.9997200826891123,64
needle_late,needle,19,3,3226,8,0.0024798512089274642,oracle_mass_block,0.012985853974236933,0.9999212368226905,6400
needle_late,needle,19,3,3226,8,0.0024798512089274642,lowrank_k8,0.02546964486886695,0.9996939663389296,512
needle_late,needle,19,3,3226,16,0.0049597024178549285,sparse_renorm,0.0108473308991348,0.9999630246496517,0
needle_late,needle,19,3,3226,16,0.0049597024178549285,cheap_block_residual,0.007857939874933346,0.9999771980295227,12800
needle_late,needle,19,3,3226,16,0.0049597024178549285,oracle_mass_global,0.010557326893837236,0.9999498448848196,64
needle_late,needle,19,3,3226,16,0.0049597024178549285,oracle_mass_block,0.006173529212490876,0.9999826923558514,6400
needle_late,needle,19,3,3226,16,0.0049597024178549285,lowrank_k8,0.010992387966838947,0.9999445875832671,512
needle_late,needle,19,3,3226,32,0.009919404835709857,sparse_renorm,0.004345983997270743,0.9999952007072251,0
needle_late,needle,19,3,3226,32,0.009919404835709857,cheap_block_residual,0.0022972882548072,0.9999977037829,12800
needle_late,needle,19,3,3226,32,0.009919404835709857,oracle_mass_global,0.003818273785243039,0.9999934420035134,64
needle_late,needle,19,3,3226,32,0.009919404835709857,oracle_mass_block,0.0018348502823256525,0.9999984845081065,6400
needle_late,needle,19,3,3226,32,0.009919404835709857,lowrank_k8,0.004015594064528878,0.999992595643894,512
needle_late,needle,19,3,3226,64,0.019838809671419714,sparse_renorm,0.0018808865316691842,0.9999991654533363,0
needle_late,needle,19,3,3226,64,0.019838809671419714,cheap_block_residual,0.0017303530605259846,0.9999985209641402,12800
needle_late,needle,19,3,3226,64,0.019838809671419714,oracle_mass_global,0.0012239075048061181,0.999999339087103,64
needle_late,needle,19,3,3226,64,0.019838809671419714,oracle_mass_block,0.0009251331428467319,0.9999996097260382,6400
needle_late,needle,19,3,3226,64,0.019838809671419714,lowrank_k8,0.0013395069199999981,0.9999991835565646,512
needle_late,needle,19,4,3226,8,0.0024798512089274642,sparse_renorm,0.23146048636650973,0.974098527432493,0
needle_late,needle,19,4,3226,8,0.0024798512089274642,cheap_block_residual,0.14232755179709916,0.9898197128243611,12800
needle_late,needle,19,4,3226,8,0.0024798512089274642,oracle_mass_global,0.24694037265164864,0.9723944349991385,64
needle_late,needle,19,4,3226,8,0.0024798512089274642,oracle_mass_block,0.10336725381022079,0.9953708566619096,6400
needle_late,needle,19,4,3226,8,0.0024798512089274642,lowrank_k8,0.25641680579369447,0.969970255137606,512
needle_late,needle,19,4,3226,16,0.0049597024178549285,sparse_renorm,0.10466455420081672,0.9950315741707999,0
needle_late,needle,19,4,3226,16,0.0049597024178549285,cheap_block_residual,0.05744719638335005,0.9983967267552033,12800
needle_late,needle,19,4,3226,16,0.0049597024178549285,oracle_mass_global,0.11457767718394646,0.9938609688037464,64
needle_late,needle,19,4,3226,16,0.0049597024178549285,oracle_mass_block,0.05663910907893386,0.9984986105838021,6400
needle_late,needle,19,4,3226,16,0.0049597024178549285,lowrank_k8,0.11862103044512755,0.9934359119872307,512
needle_late,needle,19,4,3226,32,0.009919404835709857,sparse_renorm,0.06416917995114967,0.9982304194164473,0
needle_late,needle,19,4,3226,32,0.009919404835709857,cheap_block_residual,0.03184652646740783,0.9995226058812217,12800
needle_late,needle,19,4,3226,32,0.009919404835709857,oracle_mass_global,0.06238499090559039,0.9981765229742214,64
needle_late,needle,19,4,3226,32,0.009919404835709857,oracle_mass_block,0.032066961987247955,0.9995135818476858,6400
needle_late,needle,19,4,3226,32,0.009919404835709857,lowrank_k8,0.06511982586230786,0.9980234744974732,512
needle_late,needle,19,4,3226,64,0.019838809671419714,sparse_renorm,0.03712347283031275,0.9994542149360292,0
needle_late,needle,19,4,3226,64,0.019838809671419714,cheap_block_residual,0.022593955722162044,0.9997574214397162,12800
needle_late,needle,19,4,3226,64,0.019838809671419714,oracle_mass_global,0.025260261818859545,0.9996960383201814,64
needle_late,needle,19,4,3226,64,0.019838809671419714,oracle_mass_block,0.016361212974893468,0.9998677124021197,6400
needle_late,needle,19,4,3226,64,0.019838809671419714,lowrank_k8,0.027396855032684898,0.9996451180345994,512
needle_late,needle,19,5,3226,8,0.0024798512089274642,sparse_renorm,0.5570566288641424,0.8670422358050028,0
needle_late,needle,19,5,3226,8,0.0024798512089274642,cheap_block_residual,0.25859781159161616,0.9659895191759261,12800
needle_late,needle,19,5,3226,8,0.0024798512089274642,oracle_mass_global,0.5566284748176504,0.8315966502357378,64
needle_late,needle,19,5,3226,8,0.0024798512089274642,oracle_mass_block,0.25537054441691004,0.9693328141933164,6400
needle_late,needle,19,5,3226,8,0.0024798512089274642,lowrank_k8,0.5770847694428002,0.8175995345190231,512
needle_late,needle,19,5,3226,16,0.0049597024178549285,sparse_renorm,0.3644082065959589,0.9420128212963472,0
needle_late,needle,19,5,3226,16,0.0049597024178549285,cheap_block_residual,0.1574206907166771,0.987543782923838,12800
needle_late,needle,19,5,3226,16,0.0049597024178549285,oracle_mass_global,0.36939987779099737,0.9354291791875325,64
needle_late,needle,19,5,3226,16,0.0049597024178549285,oracle_mass_block,0.1837166246333076,0.9857685380796516,6400
needle_late,needle,19,5,3226,16,0.0049597024178549285,lowrank_k8,0.38770018495960984,0.928886801370806,512
needle_late,needle,19,5,3226,32,0.009919404835709857,sparse_renorm,0.27122430405279024,0.9702905698015737,0
needle_late,needle,19,5,3226,32,0.009919404835709857,cheap_block_residual,0.11260784149233291,0.9937518265627959,12800
needle_late,needle,19,5,3226,32,0.009919404835709857,oracle_mass_global,0.21527059157053258,0.9801688573749704,64
needle_late,needle,19,5,3226,32,0.009919404835709857,oracle_mass_block,0.12607965134671661,0.9931088776580301,6400
needle_late,needle,19,5,3226,32,0.009919404835709857,lowrank_k8,0.23185078936544817,0.9771386428172095,512
needle_late,needle,19,5,3226,64,0.019838809671419714,sparse_renorm,0.19278472807112337,0.9859425449344178,0
needle_late,needle,19,5,3226,64,0.019838809671419714,cheap_block_residual,0.061962107403228946,0.998148943998756,12800
needle_late,needle,19,5,3226,64,0.019838809671419714,oracle_mass_global,0.1001083668276015,0.9961116287004499,64
needle_late,needle,19,5,3226,64,0.019838809671419714,oracle_mass_block,0.062385330602485335,0.9984126554865568,6400
needle_late,needle,19,5,3226,64,0.019838809671419714,lowrank_k8,0.11450110712411717,0.994966671582731,512
needle_late,needle,19,6,3226,8,0.0024798512089274642,sparse_renorm,0.24855780565523802,0.9833623514135094,0
needle_late,needle,19,6,3226,8,0.0024798512089274642,cheap_block_residual,0.19650217992761937,0.9872497253062271,12800
needle_late,needle,19,6,3226,8,0.0024798512089274642,oracle_mass_global,0.22176996755919676,0.9764519538747807,64
needle_late,needle,19,6,3226,8,0.0024798512089274642,oracle_mass_block,0.1411344589906885,0.9914804875630335,6400
needle_late,needle,19,6,3226,8,0.0024798512089274642,lowrank_k8,0.23144478398309384,0.9742821036250674,512
needle_late,needle,19,6,3226,16,0.0049597024178549285,sparse_renorm,0.18546819836129355,0.98984676098938,0
needle_late,needle,19,6,3226,16,0.0049597024178549285,cheap_block_residual,0.1477424440251723,0.9920633356786211,12800
needle_late,needle,19,6,3226,16,0.0049597024178549285,oracle_mass_global,0.1575815520827227,0.9884201482919378,64
needle_late,needle,19,6,3226,16,0.0049597024178549285,oracle_mass_block,0.11910286300115813,0.9936056004562691,6400
needle_late,needle,19,6,3226,16,0.0049597024178549285,lowrank_k8,0.16508254607093206,0.987277530905205,512
needle_late,needle,19,6,3226,32,0.009919404835709857,sparse_renorm,0.1248760419587566,0.9942822211680957,0
needle_late,needle,19,6,3226,32,0.009919404835709857,cheap_block_residual,0.1022551016224969,0.9953392890690606,12800
needle_late,needle,19,6,3226,32,0.009919404835709857,oracle_mass_global,0.10758919461591399,0.9949815978265445,64
needle_late,needle,19,6,3226,32,0.009919404835709857,oracle_mass_block,0.09085916550760244,0.9965404450707125,6400
needle_late,needle,19,6,3226,32,0.009919404835709857,lowrank_k8,0.11224811796960094,0.994538346880039,512
needle_late,needle,19,6,3226,64,0.019838809671419714,sparse_renorm,0.08480764819462118,0.997248194113091,0
needle_late,needle,19,6,3226,64,0.019838809671419714,cheap_block_residual,0.06869333395861128,0.9977842571618372,12800
needle_late,needle,19,6,3226,64,0.019838809671419714,oracle_mass_global,0.06988293560340261,0.9979325328596436,64
needle_late,needle,19,6,3226,64,0.019838809671419714,oracle_mass_block,0.06318750455070335,0.998310944113228,6400
needle_late,needle,19,6,3226,64,0.019838809671419714,lowrank_k8,0.07366212713314506,0.9977015313681057,512
needle_late,needle,19,7,3226,8,0.0024798512089274642,sparse_renorm,0.4948712222795561,0.875161802638883,0
needle_late,needle,19,7,3226,8,0.0024798512089274642,cheap_block_residual,0.37438072010250795,0.9396552884398123,12800
needle_late,needle,19,7,3226,8,0.0024798512089274642,oracle_mass_global,0.6070483323737943,0.826407185238615,64
needle_late,needle,19,7,3226,8,0.0024798512089274642,oracle_mass_block,0.39602032025192885,0.9182531737514531,6400
needle_late,needle,19,7,3226,8,0.0024798512089274642,lowrank_k8,0.614577171109195,0.822321018369603,512
needle_late,needle,19,7,3226,16,0.0049597024178549285,sparse_renorm,0.3823236838738748,0.9261584062847481,0
needle_late,needle,19,7,3226,16,0.0049597024178549285,cheap_block_residual,0.29581942345868373,0.9604263142776357,12800
needle_late,needle,19,7,3226,16,0.0049597024178549285,oracle_mass_global,0.4290417656035693,0.9069790491073156,64
needle_late,needle,19,7,3226,16,0.0049597024178549285,oracle_mass_block,0.3172015504053703,0.948594553470622,6400
needle_late,needle,19,7,3226,16,0.0049597024178549285,lowrank_k8,0.43586489571024367,0.904052404217607,512
needle_late,needle,19,7,3226,32,0.009919404835709857,sparse_renorm,0.29969314655041035,0.9557235754469637,0
needle_late,needle,19,7,3226,32,0.009919404835709857,cheap_block_residual,0.23301460574250124,0.9759908606728172,12800
needle_late,needle,19,7,3226,32,0.009919404835709857,oracle_mass_global,0.28227250382627866,0.9593737575462516,64
needle_late,needle,19,7,3226,32,0.009919404835709857,oracle_mass_block,0.23647110827238765,0.9728142077741547,6400
needle_late,needle,19,7,3226,32,0.009919404835709857,lowrank_k8,0.2878931389383574,0.957687355748501,512
needle_late,needle,19,7,3226,64,0.019838809671419714,sparse_renorm,0.21942748254404484,0.9770765738868676,0
needle_late,needle,19,7,3226,64,0.019838809671419714,cheap_block_residual,0.16629122731235524,0.9884667428234343,12800
needle_late,needle,19,7,3226,64,0.019838809671419714,oracle_mass_global,0.19433972129926275,0.9814343646133696,64
needle_late,needle,19,7,3226,64,0.019838809671419714,oracle_mass_block,0.1720676508786226,0.9860925651898076,6400
needle_late,needle,19,7,3226,64,0.019838809671419714,lowrank_k8,0.2005401796290633,0.98015443713983,512
needle_late,needle,19,8,3226,8,0.0024798512089274642,sparse_renorm,0.03175437919667865,0.9995275065655381,0
needle_late,needle,19,8,3226,8,0.0024798512089274642,cheap_block_residual,0.02154992723542881,0.9997798979854559,12800
needle_late,needle,19,8,3226,8,0.0024798512089274642,oracle_mass_global,0.026853090060057094,0.9996468930790069,64
needle_late,needle,19,8,3226,8,0.0024798512089274642,oracle_mass_block,0.014027949804009968,0.9999024007387025,6400
needle_late,needle,19,8,3226,8,0.0024798512089274642,lowrank_k8,0.02728588391442229,0.9996371390165071,512
needle_late,needle,19,8,3226,16,0.0049597024178549285,sparse_renorm,0.02204568602646331,0.9997640415609571,0
needle_late,needle,19,8,3226,16,0.0049597024178549285,cheap_block_residual,0.014781421926265418,0.9998923106259289,12800
needle_late,needle,19,8,3226,16,0.0049597024178549285,oracle_mass_global,0.01320740288779911,0.9999132183077908,64
needle_late,needle,19,8,3226,16,0.0049597024178549285,oracle_mass_block,0.008752037322451235,0.999961718141804,6400
needle_late,needle,19,8,3226,16,0.0049597024178549285,lowrank_k8,0.013527446982530085,0.9999093032179714,512
needle_late,needle,19,8,3226,32,0.009919404835709857,sparse_renorm,0.015599860351959564,0.9998804482478658,0
needle_late,needle,19,8,3226,32,0.009919404835709857,cheap_block_residual,0.010013021447150635,0.9999501495279653,12800
needle_late,needle,19,8,3226,32,0.009919404835709857,oracle_mass_global,0.0075417666723507195,0.9999715809571899,64
needle_late,needle,19,8,3226,32,0.009919404835709857,oracle_mass_block,0.005618791525055722,0.9999843444039481,6400
needle_late,needle,19,8,3226,32,0.009919404835709857,lowrank_k8,0.007815738347766634,0.9999695474402482,512
needle_late,needle,19,8,3226,64,0.019838809671419714,sparse_renorm,0.010347542454912824,0.9999472748209198,0
needle_late,needle,19,8,3226,64,0.019838809671419714,cheap_block_residual,0.005597326919102692,0.9999843463920951,12800
needle_late,needle,19,8,3226,64,0.019838809671419714,oracle_mass_global,0.003824945329558244,0.9999926875892103,64
needle_late,needle,19,8,3226,64,0.019838809671419714,oracle_mass_block,0.002956100185093948,0.999995699228168,6400
needle_late,needle,19,8,3226,64,0.019838809671419714,lowrank_k8,0.004056031921917272,0.9999917980709709,512
needle_late,needle,19,9,3226,8,0.0024798512089274642,sparse_renorm,0.14228186643657995,0.9899967903111716,0
needle_late,needle,19,9,3226,8,0.0024798512089274642,cheap_block_residual,0.08835419495238306,0.9961098188852421,12800
needle_late,needle,19,9,3226,8,0.0024798512089274642,oracle_mass_global,0.18586211339872952,0.9829002597967493,64
needle_late,needle,19,9,3226,8,0.0024798512089274642,oracle_mass_block,0.0833704393749505,0.9965269794529377,6400
needle_late,needle,19,9,3226,8,0.0024798512089274642,lowrank_k8,0.18736663888140373,0.9826642589893712,512
needle_late,needle,19,9,3226,16,0.0049597024178549285,sparse_renorm,0.058756623866156564,0.9982744420905549,0
needle_late,needle,19,9,3226,16,0.0049597024178549285,cheap_block_residual,0.02987905690167785,0.9995536575344833,12800
needle_late,needle,19,9,3226,16,0.0049597024178549285,oracle_mass_global,0.0585504106362788,0.9982849494903205,64
needle_late,needle,19,9,3226,16,0.0049597024178549285,oracle_mass_block,0.03613804097199348,0.9993492296341018,6400
needle_late,needle,19,9,3226,16,0.0049597024178549285,lowrank_k8,0.05946082366246724,0.9982306815564181,512
needle_late,needle,19,9,3226,32,0.009919404835709857,sparse_renorm,0.03399127766594737,0.999423154492441,0
needle_late,needle,19,9,3226,32,0.009919404835709857,cheap_block_residual,0.01807777352117047,0.9998395140496158,12800
needle_late,needle,19,9,3226,32,0.009919404835709857,oracle_mass_global,0.022187279058053913,0.9997604419385855,64
needle_late,needle,19,9,3226,32,0.009919404835709857,oracle_mass_block,0.01845007903220444,0.9998356545620553,6400
needle_late,needle,19,9,3226,32,0.009919404835709857,lowrank_k8,0.0227078599140835,0.9997475529610416,512
needle_late,needle,19,9,3226,64,0.019838809671419714,sparse_renorm,0.023768192195191183,0.9997182492073973,0
needle_late,needle,19,9,3226,64,0.019838809671419714,cheap_block_residual,0.01123717194625195,0.9999387837532678,12800
needle_late,needle,19,9,3226,64,0.019838809671419714,oracle_mass_global,0.012215885573390215,0.9999290520330488,64
needle_late,needle,19,9,3226,64,0.019838809671419714,oracle_mass_block,0.010400775441651203,0.999949682234065,6400
needle_late,needle,19,9,3226,64,0.019838809671419714,lowrank_k8,0.012703953912055034,0.9999224129237392,512
needle_late,needle,19,10,3226,8,0.0024798512089274642,sparse_renorm,0.1260303026937956,0.992038222818004,0
needle_late,needle,19,10,3226,8,0.0024798512089274642,cheap_block_residual,0.09659844416909558,0.9953300377707063,12800
needle_late,needle,19,10,3226,8,0.0024798512089274642,oracle_mass_global,0.1701445495115495,0.9856130012458922,64
needle_late,needle,19,10,3226,8,0.0024798512089274642,oracle_mass_block,0.08284998817844688,0.9965726961257598,6400
needle_late,needle,19,10,3226,8,0.0024798512089274642,lowrank_k8,0.17230374399129725,0.9852683629779874,512
needle_late,needle,19,10,3226,16,0.0049597024178549285,sparse_renorm,0.07112279985784888,0.9974683019855304,0
needle_late,needle,19,10,3226,16,0.0049597024178549285,cheap_block_residual,0.05102207082071787,0.9987024463726966,12800
needle_late,needle,19,10,3226,16,0.0049597024178549285,oracle_mass_global,0.08107550263470312,0.9967414973831484,64
needle_late,needle,19,10,3226,16,0.0049597024178549285,oracle_mass_block,0.04229816784951487,0.9991125974014464,6400
needle_late,needle,19,10,3226,16,0.0049597024178549285,lowrank_k8,0.08266172198574231,0.9966173196572938,512
needle_late,needle,19,10,3226,32,0.009919404835709857,sparse_renorm,0.043862793504747984,0.9990422969243226,0
needle_late,needle,19,10,3226,32,0.009919404835709857,cheap_block_residual,0.02898418246982043,0.999581538817102,12800
needle_late,needle,19,10,3226,32,0.009919404835709857,oracle_mass_global,0.03719262823776562,0.9993082922156615,64
needle_late,needle,19,10,3226,32,0.009919404835709857,oracle_mass_block,0.02325456996730656,0.9997554757646648,6400
needle_late,needle,19,10,3226,32,0.009919404835709857,lowrank_k8,0.038278861368637014,0.9992671224012155,512
needle_late,needle,19,10,3226,64,0.019838809671419714,sparse_renorm,0.026270531055979325,0.9996591511164459,0
needle_late,needle,19,10,3226,64,0.019838809671419714,cheap_block_residual,0.015304163485413504,0.9998844281766318,12800
needle_late,needle,19,10,3226,64,0.019838809671419714,oracle_mass_global,0.019487212035605463,0.9998112595321615,64
needle_late,needle,19,10,3226,64,0.019838809671419714,oracle_mass_block,0.014581943395609226,0.9999019172086037,6400
needle_late,needle,19,10,3226,64,0.019838809671419714,lowrank_k8,0.020226313828551737,0.9997963112798248,512
needle_late,needle,19,11,3226,8,0.0024798512089274642,sparse_renorm,0.06790174622043221,0.997839266409181,0
needle_late,needle,19,11,3226,8,0.0024798512089274642,cheap_block_residual,0.04835974853892777,0.9989045959331766,12800
needle_late,needle,19,11,3226,8,0.0024798512089274642,oracle_mass_global,0.07669989332130542,0.9970935158575965,64
needle_late,needle,19,11,3226,8,0.0024798512089274642,oracle_mass_block,0.038091601453060966,0.9992916345088294,6400
needle_late,needle,19,11,3226,8,0.0024798512089274642,lowrank_k8,0.07749156443690411,0.9970415012139757,512
needle_late,needle,19,11,3226,16,0.0049597024178549285,sparse_renorm,0.03837386359475135,0.9992834868812447,0
needle_late,needle,19,11,3226,16,0.0049597024178549285,cheap_block_residual,0.027615045661913102,0.9996263738085166,12800
needle_late,needle,19,11,3226,16,0.0049597024178549285,oracle_mass_global,0.02955174744852514,0.9995643429326979,64
needle_late,needle,19,11,3226,16,0.0049597024178549285,oracle_mass_block,0.024029551164771967,0.9997115549523086,6400
needle_late,needle,19,11,3226,16,0.0049597024178549285,lowrank_k8,0.030010600695942222,0.999551434486075,512
needle_late,needle,19,11,3226,32,0.009919404835709857,sparse_renorm,0.019619097905770804,0.9998094659316865,0
needle_late,needle,19,11,3226,32,0.009919404835709857,cheap_block_residual,0.013018036442923734,0.9999155304990481,12800
needle_late,needle,19,11,3226,32,0.009919404835709857,oracle_mass_global,0.012057607868280293,0.9999274024307181,64
needle_late,needle,19,11,3226,32,0.009919404835709857,oracle_mass_block,0.010649403841028453,0.9999435703988699,6400
needle_late,needle,19,11,3226,32,0.009919404835709857,lowrank_k8,0.012322312878371199,0.9999241000972878,512
needle_late,needle,19,11,3226,64,0.019838809671419714,sparse_renorm,0.011821415194582697,0.9999306528729683,0
needle_late,needle,19,11,3226,64,0.019838809671419714,cheap_block_residual,0.006135440281237654,0.999981179943629,12800
needle_late,needle,19,11,3226,64,0.019838809671419714,oracle_mass_global,0.005952602599874669,0.999982369652393,64
needle_late,needle,19,11,3226,64,0.019838809671419714,oracle_mass_block,0.005246406895156616,0.9999864419315305,6400
needle_late,needle,19,11,3226,64,0.019838809671419714,lowrank_k8,0.006202657579949476,0.9999808029273248,512
needle_late,needle,19,12,3226,8,0.0024798512089274642,sparse_renorm,0.15744452672785725,0.9879476527844034,0
