layer,head,prompt,regime,T,log_T,q_norm,k_norm_mean,k_norm_std,k_norm_max,v_norm_mean,v_norm_std,v_norm_max,value_spectral,cent_top1,cent_margin12,cent_entropy,cent_top_block_mass,cent_recent_frac,qk_align_max,entropy,gini,mass_top8,mass_top16,mass_top32,margin_top8,margin_top16,sink_mass,recent_mass,oracle_rl2_1,oracle_rl2_2,oracle_rl2_5,oracle_rl2_10,oracle_rl2_15,oracle_rl2_25,router_rl2_10,router_read_10,router_rl2_15,router_read_15
14,2,needle,needle,2130,7.6638772587034705,15.479688993101226,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-9.821404184138416,42.443834793575576,1.889647387599922e-09,0.9999999999989999,0.3333333333333333,0.759744246638148,2.404044502842871,0.9944280911633422,0.833638431154042,0.9517109522660058,0.9828994625917047,0.2934106863655046,0.012381368316197516,0.35948003345006585,0.6196246729221375,0.03213060560270402,0.019010469348741045,0.009207723288847173,0.0040574704519677676,0.002322546129011012,0.0009380471859109854,0.009462745274908348,0.10704225352112676,0.007076053590827803,0.15211267605633802
14,3,needle,needle,2130,7.6638772587034705,15.104531406202,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-30.841270652458547,16.854746796784397,8.576206187971459e-07,0.9999999520868393,0.16666666666666666,0.6848885876985904,1.6536316263988353,0.9909788458569698,0.8474497770537812,0.9067040424423497,0.9490340865494851,0.006496210135289449,0.02625635890340927,0.7344347661022648,0.13150157551414696,0.19091915485527608,0.1299656987428474,0.06810112494763403,0.04090552890956655,0.026735281921114108,0.013365103933431252,0.09237401512946558,0.10704225352112676,0.06655860492626174,0.15211267605633802
14,4,needle,needle,2130,7.6638772587034705,16.765150603549706,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-29.143978751807765,14.81829585311921,5.804913901442811e-06,0.9999996331429204,0.16666666666666666,0.7851124385004459,1.9590734204267126,0.9973951960195071,0.9363517189804239,0.98699341068667,0.9978305931106395,0.1633449796730455,0.07172527396225492,0.3998599838361756,0.5165848354082739,0.0065436987914032465,0.0012472833007938769,0.00021505800460711456,5.381708140341346e-05,2.319189892720297e-05,9.244686371231439e-06,0.0003175187679570074,0.10704225352112676,0.00026435577845641063,0.15211267605633802
14,5,needle,needle,2130,7.6638772587034705,14.522013410915216,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,1.5464911252280427,31.81692829906362,1.8900868704654578e-09,0.9999999999989839,0.16666666666666666,0.6814675972806191,2.8198486603234922,0.9889546282116993,0.7640311524495874,0.8804439311359055,0.9360985884277133,0.25245329326510624,0.30969416273849104,0.02923662627292883,0.7983810723199882,0.08821676724072318,0.05813545708862732,0.024391791363096296,0.009960691632761962,0.005357826948198049,0.0023628941636892648,0.04637506118612069,0.10704225352112676,0.034075235173428586,0.15211267605633802
14,6,needle,needle,2130,7.6638772587034705,15.447211915878087,20.97460487223717,1.9016186488926214,25.2000955646302,5.9299454026981255,0.7977570908029676,8.39373109232606,0.10247878460408501,-20.632844271262407,19.384256094230885,7.965170919705579e-08,0.9999999961837365,0.3333333333333333,0.7748718084820349,2.1374223811615582,0.9957971730667774,0.8544244418797243,0.9505747760131721,0.9850602160013121,0.13310506501799324,0.043948561813366815,0.4923663351458409,0.43983329708995267,0.03684811266994479,0.012985483845574824,0.0040297370720364595,0.0015312738851117865,0.0008713622943915667,0.0004031056852217627,0.0050115755648406785,0.10704225352112676,0.004183685127033012,0.15868544600938966
14,7,needle,needle,2130,7.6638772587034705,16.219450915919175,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,19.43049374611067,28.75630964462023,1.8986500366164235e-09,0.9999999999986724,0.3333333333333333,0.7829312904151534,2.6442720842330685,0.9936088749707802,0.7902049349668036,0.925594458612344,0.9723880868864748,0.08023956525722475,0.0208937380165386,0.0957845679956573,0.8137898710884979,0.04381856792288372,0.01700823323784515,0.005453549204645151,0.002161274186552238,0.0011267986415052238,0.00043435692731215404,0.008545499709383316,0.10704225352112676,0.006959315550343371,0.15211267605633802
14,8,needle,needle,2130,7.6638772587034705,14.448199218732059,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,13.476164605753624,14.866895401313052,5.546615879849175e-06,0.9999996505456419,0.16666666666666666,0.8619122748329139,3.2495019297285097,0.9825018657187983,0.6454079944883295,0.7972485760368335,0.8996580244367512,0.12267763311199653,0.08443216624987437,0.28975184448238134,0.5036430979995064,0.14757379819201566,0.06719395539983201,0.03522588786567349,0.02103839547877696,0.015295904609994585,0.00911948010596144,0.03097181978216307,0.10704225352112676,0.02566409573538585,0.15211267605633802
14,9,needle,needle,2130,7.6638772587034705,16.019248399562912,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,15.497230506806371,8.250202466242381,0.0024156107022500566,0.9997388625277318,0.16666666666666666,0.8081539672302476,3.3312317955943405,0.989915057094824,0.5864799937819408,0.8017300983406067,0.9338588286501689,0.004779761705986374,0.27170429179266176,0.054615068176189004,0.48473033659327364,0.1127547849103827,0.02585134838086351,0.002491621571203237,0.0008247470869421133,0.0004153823026429294,0.00012952417084489132,0.0036943184468938147,0.10704225352112676,0.0027803941796932874,0.15211267605633802
14,10,needle,needle,2130,7.6638772587034705,35.38024726126484,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,13.525044029052786,28.48922867835946,1.9012821124287503e-09,0.999999999998576,0.3333333333333333,0.55772864777859,0.38706444173512455,0.9992564366196071,0.9903849957776705,0.997422554333502,0.9993272554513205,0.6063302600549392,0.16752071515439537,0.023851179446807824,0.9629819477187616,0.0017702208133665801,0.00036941188315851197,5.865204811993492e-05,1.1015537671832482e-05,3.6383532056704293e-06,6.61533389744932e-07,0.0005053322432783166,0.1136150234741784,0.00038844390662597566,0.15868544600938966
14,11,needle,needle,2130,7.6638772587034705,17.630344407775887,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,18.067219768722083,8.111905761492153,0.0027323133761704135,0.9997001432387668,0.3333333333333333,0.7348670077874647,2.5938405707099874,0.9947815826690011,0.7771426563736858,0.9129849572623536,0.9849283612000079,0.2161033199885951,0.04274092554947462,0.034190735001400394,0.7402735140648319,0.03905856013212631,0.005384237927104074,0.000333561410421622,7.854509719711551e-05,3.140500884139043e-05,7.965800338351938e-06,0.0006013199075309157,0.10704225352112676,0.0005504966104832896,0.15211267605633802
14,12,needle,needle,2130,7.6638772587034705,13.724604051487187,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,4.826146253649682,1.8328082467155866,0.4011404478703493,0.8620959291724203,0.16666666666666666,0.8073842625010879,2.91708138927698,0.9914371414188378,0.6968308391311913,0.8431195122023225,0.9480115370881316,0.05996314224570565,0.009224531755035237,0.10942523255611836,0.5038158369208611,0.06970565893217123,0.025179000755248954,0.005793631102460377,0.0025301885552705145,0.0014953234965791892,0.0006129521610108152,0.006810567681879893,0.10704225352112676,0.005455254556424463,0.15211267605633802
14,13,needle,needle,2130,7.6638772587034705,13.337629894823213,18.594268807490792,1.599706216334476,22.51551434346594,6.2088065515078,1.0331357039815499,9.765758822034103,0.15815482393631716,18.009982582391988,24.001778328334076,3.2974310239071887e-09,0.9999999999428852,0.16666666666666666,0.8185712542402768,3.7018365439668304,0.9715506275468413,0.6038339642298104,0.7446309328167162,0.8393328021545402,0.24140126276797824,0.06413683191926989,0.05521803241732319,0.6389937686233551,0.19542191541432327,0.1278907502119943,0.0717165866671453,0.0354739229947802,0.021908977119337352,0.011524431342260296,0.10467008354265611,0.10704225352112676,0.07347507660990238,0.15211267605633802
15,0,needle,needle,2130,7.6638772587034705,18.557987651193542,20.253087263180035,1.5078949119904537,23.331115445728678,7.99070704811091,1.0406336339599904,9.939448955662112,0.08491215424985617,-10.355553331230471,45.19243484529656,1.8896473775470074e-09,0.9999999999989999,0.3333333333333333,0.3957213552932878,2.523560392967753,0.992488852004531,0.8592456475720236,0.9681849734582918,0.9876098075671318,0.571122603813742,0.008891981121991854,0.22977859491795707,0.7575807455176099,0.0163872394234835,0.013439775456563875,0.00975154608362767,0.007122777580720497,0.00567103667596025,0.0037471857131352107,0.007812650469243457,0.1136150234741784,0.006998488701533126,0.15868544600938966
