prompt,regime,layer,head,T,method,eff_bits,storage_ratio,rel_l2,cosine,js,topk_overlap
longdoc_qa,longdoc,13,7,3068,recent128_r8o2,2.2503259452411997,0.14064537157757498,2.620616742736687,0.1204892008872869,0.5136415872335549,0.125
longdoc_qa,longdoc,13,7,3068,recent64_r8o4,4.083441981747066,0.25521512385919165,0.2164366954356208,0.9839113544154635,0.007539725193473991,0.875
longdoc_qa,longdoc,13,7,3068,recent128_r8o4,4.166883963494133,0.2604302477183833,0.21632366728776367,0.9839319378640334,0.007533556147467263,0.875
longdoc_qa,longdoc,13,7,3068,routed_r8bg2,2.0625814863103,0.12891134289439374,2.656742168053881,0.05813551157162185,0.5190100874715609,0.125
longdoc_qa,longdoc,13,7,3068,routed_r8bg4,4.041720990873533,0.2526075619295958,0.0400545560992985,0.9992092267646512,0.0030892585613813556,1.0
longdoc_qa,longdoc,13,7,3068,routed_r16bg2,2.146023468057366,0.1341264667535854,2.6575982396461355,0.05789458665735296,0.5192964977414357,0.125
longdoc_qa,longdoc,13,8,3068,uniform_8bit,8.0,0.5,0.018217420520518703,0.9998374099568537,1.4206233577561868e-05,1.0
longdoc_qa,longdoc,13,8,3068,uniform_4bit,4.0,0.25,0.17856640381024882,0.9841666424675756,0.002082524071483034,0.75
longdoc_qa,longdoc,13,8,3068,uniform_3bit,3.0,0.1875,0.23821949308527027,0.9737732129480197,0.00538671543133932,0.75
longdoc_qa,longdoc,13,8,3068,uniform_2bit,2.0,0.125,4.406697545038584,-0.6204976921583766,0.6526643516231547,0.25
longdoc_qa,longdoc,13,8,3068,adapt_imp_h8l4f10,4.400260756192959,0.27501629726205995,0.018320012043481614,0.9998323049378596,9.143101528186476e-06,1.0
longdoc_qa,longdoc,13,8,3068,adapt_imp_h8l4f25,5.0,0.3125,0.01832507392055968,0.9998321977531667,6.561606219316134e-06,1.0
longdoc_qa,longdoc,13,8,3068,adapt_imp_h8l2f10,2.6003911342894392,0.16252444589308995,3.2219367095312883,-0.3948603865208025,0.25262120916726705,0.125
longdoc_qa,longdoc,13,8,3068,adapt_imp_h8l2f25,3.5,0.21875,1.4920525400370837,0.04753433828351344,0.09929893909633,0.125
longdoc_qa,longdoc,13,8,3068,adapt_imp_h4l2f25,2.5,0.15625,1.6156996077567038,-0.04396945691342918,0.10930661858442908,0.25
longdoc_qa,longdoc,13,8,3068,adapt_margin_h8l4f10,4.400260756192959,0.27501629726205995,0.018320012043481614,0.9998323049378596,9.143101528186476e-06,1.0
longdoc_qa,longdoc,13,8,3068,adapt_margin_h8l4f25,5.0,0.3125,0.01832507392055968,0.9998321977531667,6.561606219316134e-06,1.0
longdoc_qa,longdoc,13,8,3068,adapt_margin_h8l2f25,3.5,0.21875,1.4920525400370837,0.04753433828351344,0.09929893909633,0.125
longdoc_qa,longdoc,13,8,3068,recent64_r8o2,2.1251629726205996,0.13282268578878748,4.65461159147667,-0.4712535442023506,0.5476897499452211,0.25
longdoc_qa,longdoc,13,8,3068,recent128_r8o2,2.2503259452411997,0.14064537157757498,4.6546115913843265,-0.4712535423747453,0.5476897335981803,0.25
longdoc_qa,longdoc,13,8,3068,recent64_r8o4,4.083441981747066,0.25521512385919165,0.2358273140644783,0.9720253389095225,0.004130445755797624,0.875
longdoc_qa,longdoc,13,8,3068,recent128_r8o4,4.166883963494133,0.2604302477183833,0.23582722109030527,0.9720253600977735,0.0041304328653006955,0.875
longdoc_qa,longdoc,13,8,3068,routed_r8bg2,2.0625814863103,0.12891134289439374,4.796609749995812,-0.4382597272009327,0.5539689746599227,0.125
longdoc_qa,longdoc,13,8,3068,routed_r8bg4,4.041720990873533,0.2526075619295958,0.01918320887050496,0.9998241798572532,0.00039572105836817306,1.0
longdoc_qa,longdoc,13,8,3068,routed_r16bg2,2.146023468057366,0.1341264667535854,4.798028752210052,-0.43827235683954335,0.5542872084308712,0.125
longdoc_qa,longdoc,13,9,3068,uniform_8bit,8.0,0.5,0.017426886555344696,0.9998482969015954,9.642115755069707e-06,1.0
longdoc_qa,longdoc,13,9,3068,uniform_4bit,4.0,0.25,0.1845574261640912,0.9829374605757423,0.0030383735781250804,0.875
longdoc_qa,longdoc,13,9,3068,uniform_3bit,3.0,0.1875,0.2069288098011647,0.9787837297452223,0.006873999501097428,0.625
longdoc_qa,longdoc,13,9,3068,uniform_2bit,2.0,0.125,4.4609792951746705,-0.2786521476736576,0.6523956744691786,0.5
longdoc_qa,longdoc,13,9,3068,adapt_imp_h8l4f10,4.400260756192959,0.27501629726205995,0.017510422552790277,0.999846749143877,6.689754924085613e-06,1.0
longdoc_qa,longdoc,13,9,3068,adapt_imp_h8l4f25,5.0,0.3125,0.01751452278179819,0.9998466707841985,4.552878658373743e-06,1.0
longdoc_qa,longdoc,13,9,3068,adapt_imp_h8l2f10,2.6003911342894392,0.16252444589308995,2.2550519806856255,-0.2444708990645315,0.17218796541595943,0.125
longdoc_qa,longdoc,13,9,3068,adapt_imp_h8l2f25,3.5,0.21875,0.9931358357362131,0.4228239501055255,0.06732904485044845,0.125
longdoc_qa,longdoc,13,9,3068,adapt_imp_h4l2f25,2.5,0.15625,1.1337727149800387,0.2716857730999264,0.07817933165508681,0.375
longdoc_qa,longdoc,13,9,3068,adapt_margin_h8l4f10,4.400260756192959,0.27501629726205995,0.017510422552790277,0.999846749143877,6.689754924085613e-06,1.0
longdoc_qa,longdoc,13,9,3068,adapt_margin_h8l4f25,5.0,0.3125,0.01751452278179819,0.9998466707841985,4.552878658373743e-06,1.0
longdoc_qa,longdoc,13,9,3068,adapt_margin_h8l2f25,3.5,0.21875,0.9931358357362131,0.4228239501055255,0.06732904485044845,0.125
longdoc_qa,longdoc,13,9,3068,recent64_r8o2,2.1251629726205996,0.13282268578878748,3.960563243821938,-0.44150752121531744,0.4196231160222149,0.125
longdoc_qa,longdoc,13,9,3068,recent128_r8o2,2.2503259452411997,0.14064537157757498,3.9605632670059623,-0.4415075115071246,0.4196230565533413,0.125
longdoc_qa,longdoc,13,9,3068,recent64_r8o4,4.083441981747066,0.25521512385919165,0.18064628781758435,0.9835840924874536,0.0008196650866855801,0.875
longdoc_qa,longdoc,13,9,3068,recent128_r8o4,4.166883963494133,0.2604302477183833,0.1806462175068303,0.9835841046963307,0.0008196424509192083,0.875
longdoc_qa,longdoc,13,9,3068,routed_r8bg2,2.0625814863103,0.12891134289439374,3.7747271000520297,-0.4229666458216605,0.38844713345298704,0.125
longdoc_qa,longdoc,13,9,3068,routed_r8bg4,4.041720990873533,0.2526075619295958,0.017370139650592746,0.9998496270999907,9.699494040077736e-05,1.0
longdoc_qa,longdoc,13,9,3068,routed_r16bg2,2.146023468057366,0.1341264667535854,3.7807250902327976,-0.4232005446264194,0.3893585992439413,0.125
longdoc_qa,longdoc,13,10,3068,uniform_8bit,8.0,0.5,0.014993254543473172,0.9998876291342379,6.9236976413614e-05,1.0
longdoc_qa,longdoc,13,10,3068,uniform_4bit,4.0,0.25,0.4730951334191873,0.9486830994586042,0.028174339330012774,0.875
longdoc_qa,longdoc,13,10,3068,uniform_3bit,3.0,0.1875,0.704630299571225,0.89629470548471,0.10656087162907063,0.625
longdoc_qa,longdoc,13,10,3068,uniform_2bit,2.0,0.125,3.1829647412877984,0.2838462745444649,0.5320382768594027,0.5
longdoc_qa,longdoc,13,10,3068,adapt_imp_h8l4f10,4.400260756192959,0.27501629726205995,0.018329650987506187,0.9998588574406172,0.00011289082716898753,1.0
longdoc_qa,longdoc,13,10,3068,adapt_imp_h8l4f25,5.0,0.3125,0.01832023605532747,0.9998582017297672,7.058491862213057e-05,1.0
longdoc_qa,longdoc,13,10,3068,adapt_imp_h8l2f10,2.6003911342894392,0.16252444589308995,1.796460175259466,0.18271653922895156,0.3261958117027906,0.625
longdoc_qa,longdoc,13,10,3068,adapt_imp_h8l2f25,3.5,0.21875,1.5796443309079735,0.28395924531959216,0.22104533925316694,0.625
longdoc_qa,longdoc,13,10,3068,adapt_imp_h4l2f25,2.5,0.15625,1.5165722928033019,0.338558457800439,0.22021085264399648,0.625
longdoc_qa,longdoc,13,10,3068,adapt_margin_h8l4f10,4.400260756192959,0.27501629726205995,0.018329650987506187,0.9998588574406172,0.00011289082716898753,1.0
longdoc_qa,longdoc,13,10,3068,adapt_margin_h8l4f25,5.0,0.3125,0.01832023605532747,0.9998582017297672,7.058491862213057e-05,1.0
longdoc_qa,longdoc,13,10,3068,adapt_margin_h8l2f25,3.5,0.21875,1.5796443309079735,0.28395924531959216,0.22104533925316694,0.625
longdoc_qa,longdoc,13,10,3068,recent64_r8o2,2.1251629726205996,0.13282268578878748,1.6857132445649559,0.2195429841808813,0.44644848554807026,0.375
longdoc_qa,longdoc,13,10,3068,recent128_r8o2,2.2503259452411997,0.14064537157757498,1.685723108317464,0.21954492683215465,0.44642680087503994,0.375
longdoc_qa,longdoc,13,10,3068,recent64_r8o4,4.083441981747066,0.25521512385919165,0.07369097011119251,0.9982735996738743,0.0005941963308224102,1.0
longdoc_qa,longdoc,13,10,3068,recent128_r8o4,4.166883963494133,0.2604302477183833,0.0737007052735605,0.9982778313743327,0.0005677523471209235,1.0
longdoc_qa,longdoc,13,10,3068,routed_r8bg2,2.0625814863103,0.12891134289439374,1.7949087854527808,0.17294639702038833,0.40078687522929246,0.5
longdoc_qa,longdoc,13,10,3068,routed_r8bg4,4.041720990873533,0.2526075619295958,0.018503937413855216,0.9998580195648623,0.00024614941990940383,1.0
longdoc_qa,longdoc,13,10,3068,routed_r16bg2,2.146023468057366,0.1341264667535854,1.7956239780091496,0.17355001313644838,0.4011279875272456,0.375
longdoc_qa,longdoc,13,11,3068,uniform_8bit,8.0,0.5,0.01941296714141568,0.9998115985083138,2.5932398402939974e-05,0.875
longdoc_qa,longdoc,13,11,3068,uniform_4bit,4.0,0.25,0.5757294761553802,0.8638352279017318,0.014228176555173132,1.0
longdoc_qa,longdoc,13,11,3068,uniform_3bit,3.0,0.1875,0.4402226072491725,0.9063047111204752,0.01975982426890057,0.875
longdoc_qa,longdoc,13,11,3068,uniform_2bit,2.0,0.125,5.889816526215591,0.03524527547884788,0.5414943315138615,0.625
longdoc_qa,longdoc,13,11,3068,adapt_imp_h8l4f10,4.400260756192959,0.27501629726205995,0.018304446068171835,0.9998335801423759,0.00012302289543127142,1.0
longdoc_qa,longdoc,13,11,3068,adapt_imp_h8l4f25,5.0,0.3125,0.01834919027213997,0.999832234476447,4.0915346226702226e-05,1.0
longdoc_qa,longdoc,13,11,3068,adapt_imp_h8l2f10,2.6003911342894392,0.16252444589308995,3.3686348104543615,-0.28181948469712664,0.28058420385544114,0.25
longdoc_qa,longdoc,13,11,3068,adapt_imp_h8l2f25,3.5,0.21875,2.5344387837123277,-0.22166572066489018,0.18831789690244172,0.25
longdoc_qa,longdoc,13,11,3068,adapt_imp_h4l2f25,2.5,0.15625,2.598227292605875,-0.22323774724009157,0.1947949496701561,0.625
longdoc_qa,longdoc,13,11,3068,adapt_margin_h8l4f10,4.400260756192959,0.27501629726205995,0.018304446068171835,0.9998335801423759,0.00012302289543127142,1.0
longdoc_qa,longdoc,13,11,3068,adapt_margin_h8l4f25,5.0,0.3125,0.01834919027213997,0.999832234476447,4.0915346226702226e-05,1.0
longdoc_qa,longdoc,13,11,3068,adapt_margin_h8l2f25,3.5,0.21875,2.5344387837123277,-0.22166572066489018,0.18831789690244172,0.25
longdoc_qa,longdoc,13,11,3068,recent64_r8o2,2.1251629726205996,0.13282268578878748,4.100432515469129,-0.2852496762648087,0.41028274066775716,0.125
longdoc_qa,longdoc,13,11,3068,recent128_r8o2,2.2503259452411997,0.14064537157757498,4.1004583474709255,-0.28523801552689665,0.410238299886313,0.125
longdoc_qa,longdoc,13,11,3068,recent64_r8o4,4.083441981747066,0.25521512385919165,0.18212783542792496,0.9835031728523839,0.0009858896581842048,1.0
longdoc_qa,longdoc,13,11,3068,recent128_r8o4,4.166883963494133,0.2604302477183833,0.1820075922629112,0.9835259868649834,0.0009687344674632306,1.0
longdoc_qa,longdoc,13,11,3068,routed_r8bg2,2.0625814863103,0.12891134289439374,3.863090144528576,-0.2739476996053668,0.3648104380565842,0.125
longdoc_qa,longdoc,13,11,3068,routed_r8bg4,4.041720990873533,0.2526075619295958,0.01958484905209091,0.9998158566234783,0.00044621314863258063,1.0
