prompt,regime,layer,head,T,entropy,gini,value_spectral,margin_top16,mass_top16,oracle_rl2_s16,jl_rl2_s16,quant4_rl2
longdoc_qa,longdoc,20,8,3068,2.1060340747560127,0.9916218952724417,0.11301976197800086,0.5674894738232448,0.8955698444552144,0.06303819301087923,0.8053136148405389,0.14517791952472267
longdoc_qa,longdoc,20,9,3068,1.850244882885262,0.9831200293030801,0.11301976197800086,0.018410365953415386,0.8689088666120062,0.06801492951654953,1.320243714830773,0.100035690712953
longdoc_qa,longdoc,20,10,3068,2.1611339319788008,0.9915408704913612,0.11301976197800086,0.16751510754330923,0.8926715689123242,0.06144656700932613,0.722220934911921,0.1309624216701935
longdoc_qa,longdoc,20,11,3068,3.2163185868449196,0.9686227592213908,0.11301976197800086,0.03611282580120201,0.6920656967078148,0.1729051467023813,1.4251355950918496,0.10553171936703098
longdoc_qa,longdoc,20,12,3068,3.3611258261459853,0.9838031155413144,0.11301976197800086,0.004733975954230196,0.761703745677982,0.13783889951801925,0.35815553484417606,0.25773826796431
longdoc_qa,longdoc,20,13,3068,2.1713639336719646,0.9951048312401235,0.11301976197800086,0.27571317160709796,0.9526163342644364,0.025217373768795362,1.662009853012622,0.15024448424176867
longdoc_qa,longdoc,21,0,3068,1.695256057182497,0.9834546781759506,0.1079380695908388,0.004961626864647517,0.8783565179761637,0.04806590055132112,0.11697274876160267,0.13755802097790795
longdoc_qa,longdoc,21,1,3068,1.5811384600385503,0.9903736893497557,0.1079380695908388,0.02819881341399233,0.8905002995546099,0.0489394586661111,0.13006655554820692,0.09566367767523623
longdoc_qa,longdoc,21,2,3068,1.5955836907607468,0.9919853748652616,0.1079380695908388,0.3949505985760391,0.9290612343789147,0.027045723603120804,0.15965363675722893,0.08581023598199652
longdoc_qa,longdoc,21,3,3068,3.149254950888234,0.9850245885454716,0.1079380695908388,0.0012837066732553915,0.7625118166506946,0.10803785613261518,0.2385687969014168,0.1012659280689667
longdoc_qa,longdoc,21,4,3068,2.1014998759004455,0.9947473434946543,0.1079380695908388,0.007613903472837524,0.934909018023493,0.031605739500281796,0.8162735711337124,0.18681572380014902
longdoc_qa,longdoc,21,5,3068,2.0572721269028516,0.9952798868449584,0.1079380695908388,0.07692127058832687,0.9394803217313011,0.024448870074740555,1.4185695694173264,0.1432738647184406
longdoc_qa,longdoc,21,6,3068,1.9750916549924735,0.9929549428271309,0.1079380695908388,0.08120323165808152,0.9159119144616168,0.030982382610143612,0.1557412026532309,0.11096134375924056
longdoc_qa,longdoc,21,7,3068,0.8953826594845955,0.9988077001615402,0.2535022479478252,0.5353935390807703,0.9917222105714812,0.03341205640144627,6.105923545586737,1.0496206892640183
longdoc_qa,longdoc,21,8,3068,2.4722734552248555,0.9829078249472474,0.2535022479478252,0.06680453120343532,0.8339933696529731,0.33432889467075866,6.0975175602883445,0.38637424866960285
longdoc_qa,longdoc,21,9,3068,0.4921963205320005,0.9993866871632779,0.2535022479478252,0.07442095461505982,0.9963864210050197,0.0037967631685523,1.291407560644435,0.13723518778373892
longdoc_qa,longdoc,21,10,3068,1.6839280124585168,0.9925347754616753,0.2535022479478252,0.20450862204772635,0.9394483742943684,0.16518034533503864,4.97629291932944,0.23562636436378026
longdoc_qa,longdoc,21,11,3068,1.720121806804594,0.9913418713403919,0.2535022479478252,0.10564318778203541,0.8940722605422917,0.4562679760133958,10.870121476322051,0.3785159353980575
longdoc_qa,longdoc,21,12,3068,1.9862443233570528,0.9879239573481885,0.2535022479478252,0.09101399608617688,0.8854648811760458,0.48150892662757666,9.664775293297353,0.9973178081094408
longdoc_qa,longdoc,21,13,3068,2.3735533831925717,0.9892223507551114,0.2535022479478252,0.05711751312418256,0.8571522358106288,0.20562683805352602,4.438245409802064,0.5658166097709456
longdoc_qa,longdoc,22,0,3068,5.295191489365777,0.9173773432369937,0.40640311442899457,0.05380454573373328,0.43558638601840705,0.7045670432761798,3.387784805698709,0.21359536186929134
longdoc_qa,longdoc,22,1,3068,4.296322402188754,0.9640537449033084,0.40640311442899457,0.0814272057096792,0.6038546789569553,0.31473729511740334,1.5516410287049118,0.12326115220061884
longdoc_qa,longdoc,22,2,3068,4.343706055132639,0.9590903014765589,0.40640311442899457,0.02500107719291922,0.6366334471382635,0.5587468955117186,2.02417803751586,0.2591632364542781
longdoc_qa,longdoc,22,3,3068,4.643656415329392,0.9482528148125183,0.40640311442899457,0.03572665296258215,0.5820065756469914,0.4632715500924102,2.1086759542839784,0.20758828263054746
longdoc_qa,longdoc,22,4,3068,5.014496687869096,0.934273281848321,0.40640311442899457,0.051017333525951614,0.49200114590863553,0.7098687125927822,5.905301055486056,0.24590416360633335
longdoc_qa,longdoc,22,5,3068,3.516452614316661,0.9780496195485529,0.40640311442899457,0.13918266429659099,0.757702618083547,0.31759335090385554,1.1749506183847038,0.21206059212165712
longdoc_qa,longdoc,22,6,3068,4.6208623798273525,0.9521913984924819,0.40640311442899457,0.03717132104987009,0.5673070687286178,0.6607909573885571,1.4481610120238493,0.19182037225057694
longdoc_qa,longdoc,22,7,3068,4.449709665952485,0.9646494949962544,0.40832458646799924,0.07383789321674161,0.5793798978302432,0.6723240716374056,0.9099709199209852,0.24737927134024496
longdoc_qa,longdoc,22,8,3068,4.277749280802661,0.9620869962315634,0.40832458646799924,0.29108776859779084,0.6629220431094659,0.5336145980634046,0.8301793994629723,0.2569662464296219
longdoc_qa,longdoc,22,9,3068,3.992650414161116,0.9719523737732986,0.40832458646799924,0.023954416412586,0.709178098306227,0.44385681951105693,1.9172504133555013,0.37597232718976487
longdoc_qa,longdoc,22,10,3068,3.9859059874200486,0.9759760751396788,0.40832458646799924,0.04413305430737857,0.7119804706530678,0.5254928604474244,0.8004339213628365,0.2885439749069468
longdoc_qa,longdoc,22,11,3068,4.668654815599329,0.951209592683886,0.40832458646799924,0.12293804880275605,0.5573382054732866,0.7125795693285059,1.5157382360168221,0.3093494384361795
longdoc_qa,longdoc,22,12,3068,3.446551060446275,0.9815333566761097,0.40832458646799924,0.021800047030069436,0.772874768279632,0.38230579642296025,0.6859710085570885,0.1400655155832626
longdoc_qa,longdoc,22,13,3068,4.822672064944646,0.9482324541144194,0.40832458646799924,0.11411441223283347,0.5030883990585078,0.7883588817244064,0.9739125719356898,0.22096732949223885
longdoc_qa,longdoc,23,0,3068,4.349517687369743,0.9525249979245465,0.17713672612492057,0.1994151322109594,0.6489538083389197,0.2984903239048692,1.6877412285045261,0.13506707988204425
longdoc_qa,longdoc,23,1,3068,0.05203258781294937,0.9996619001470296,0.17713672612492057,0.17274062399371637,0.9999420553759399,5.519548703042379e-05,1.6488396434797898,0.1878582267661157
longdoc_qa,longdoc,23,2,3068,5.145856658645607,0.9133406853012798,0.17713672612492057,0.06081272136678084,0.5007534160599502,0.35637571909911236,2.039325089490162,0.1638778101280874
longdoc_qa,longdoc,23,3,3068,4.527620163028615,0.9448994459892445,0.17713672612492057,0.006332298452975671,0.6108830027405422,0.33983477217534,1.3114803193021394,0.13824424266730373
longdoc_qa,longdoc,23,4,3068,1.735760141475072,0.9941624430394526,0.17713672612492057,0.14818709839262478,0.9188259728641698,0.07724090372486385,1.4484546746441016,0.1577908145756863
longdoc_qa,longdoc,23,5,3068,3.0752924276067746,0.9882655036430171,0.17713672612492057,0.20450280735350068,0.8704738874809561,0.09774568691673428,0.467256109076432,0.20239675583822228
longdoc_qa,longdoc,23,6,3068,1.3380142775664199,0.9971618723709724,0.17713672612492057,0.28960827615602014,0.966725111034073,0.03158250333652529,1.3705086637029296,0.17312959693534594
longdoc_qa,longdoc,23,7,3068,4.1389940035114545,0.96137785840686,0.38635252578591256,0.3966636646599082,0.6720932836585034,0.22370882919872884,1.1146023755624495,0.1172621579956746
longdoc_qa,longdoc,23,8,3068,4.3597352206738424,0.9504496594540293,0.38635252578591256,0.025996369959000454,0.6455218072316453,0.6402870602672849,4.711020799470457,0.2803842727632449
longdoc_qa,longdoc,23,9,3068,4.123117522000206,0.9645788104555092,0.38635252578591256,0.018013090040373214,0.7011885115218938,0.517527092348193,5.312324673511867,0.2372262198738658
longdoc_qa,longdoc,23,10,3068,4.082207548559645,0.9630059147156111,0.38635252578591256,0.04352841357139692,0.7119668980523868,0.3649916374348975,2.582068459499529,0.3795790419822507
longdoc_qa,longdoc,23,11,3068,4.367383020585383,0.9491852552320816,0.38635252578591256,0.031895105896410314,0.6541009975448737,0.5902130135548871,5.1534601585479045,0.24303828036420275
longdoc_qa,longdoc,23,12,3068,4.005621370596069,0.9726961274152637,0.38635252578591256,0.3155290024350217,0.7160620918645308,0.33476189386561195,4.561588639358852,0.31799450064605955
longdoc_qa,longdoc,23,13,3068,4.654193614132826,0.9489029431472531,0.38635252578591256,0.007868141446410348,0.5805079232289847,0.681552079047993,1.788139812278806,0.15983589054513772
needle,needle,0,0,2130,1.7419480201800375,0.9972892697287018,0.060462945179208645,0.047890292272001034,0.970011106494198,0.030585747156688842,1.2864856382801024,0.33813705995151044
needle,needle,0,1,2130,0.0077385820331304575,0.9995283891304696,0.060462945179208645,0.4585441649362565,0.9999926359481641,6.718763015345281e-06,1.0138453246623582,1.24855541398987
needle,needle,0,2,2130,3.1811432551550394,0.9757646541310779,0.060462945179208645,0.0007007967213894517,0.7215796798557766,0.31568925693933686,0.8006019871169056,0.42722723223568654
needle,needle,0,3,2130,6.6132120560434835,0.7080089791653609,0.060462945179208645,0.018751534957232252,0.1458505576587776,0.3953364324808557,0.20541875026373582,0.11128700981359012
needle,needle,0,4,2130,2.35645439211609,0.9962170436220499,0.060462945179208645,0.5821569177489252,0.9750475986357119,0.010428923799640654,1.313057703718913,0.28663152156993676
needle,needle,0,5,2130,1.323040086285222,0.998486000313388,0.060462945179208645,0.7976050112370956,0.9999866567124696,1.7206289164374768e-05,1.1353919452977137,0.5307568182259119
needle,needle,0,6,2130,2.931846899294971,0.9862678636332405,0.060462945179208645,0.20642631214769835,0.8564683600932791,0.10626345965123235,0.6833801149815203,0.3203419274263945
needle,needle,0,7,2130,0.15676744103763826,0.999492593864282,0.2108276482373334,0.5520818046008458,0.9999985150000744,1.5393656248384557e-06,2.128686269531822,0.21002429319566782
needle,needle,0,8,2130,5.031348862226227,0.9447436322983843,0.2108276482373334,0.001148257251202267,0.291818887755609,0.28419085337745,2.3162050595064847,1.6482160692545802
needle,needle,0,9,2130,3.0937413987878117,0.9898200796572062,0.2108276482373334,0.1713317676466417,0.8364634447604221,0.191015896224461,2.3831564514583423,0.6628179759643356
needle,needle,0,10,2130,5.983530833650593,0.7166584204825958,0.2108276482373334,0.01922919228184128,0.2721278003726651,1.186104598540299,0.8406194543349905,0.8112959000359431
needle,needle,0,11,2130,1.7147892977878667,0.9944954492481501,0.2108276482373334,0.018877375002006147,0.9370179399328138,0.06866966982669684,1.2318644808973216,0.5804665734084612
needle,needle,0,12,2130,5.803248327303754,0.8621985141206933,0.2108276482373334,0.009008771761784828,0.2628972565818463,0.47513864152515994,0.6851191196337755,0.3777348681191148
needle,needle,0,13,2130,0.7044131285518759,0.9989419157080897,0.2108276482373334,0.022815948095669114,0.9926702153107596,0.0070408077563222544,1.21270677993319,0.33228545510276003
needle,needle,1,0,2130,3.1012900546051347,0.9798287816639093,0.3239955089028945,0.03983223133598912,0.8026997400534153,0.3340876840790009,0.7205568865291025,0.3730391437265447
needle,needle,1,1,2130,4.133000101649141,0.9556258074058982,0.3239955089028945,0.06720441212919637,0.5987921169994919,0.782920005095995,1.951613714374644,0.169994817645757
needle,needle,1,2,2130,3.1004319995846408,0.9811044873720509,0.3239955089028945,0.23079156464464035,0.831083077335066,0.2682645989159005,0.4643717569239878,0.24444603668422607
needle,needle,1,3,2130,4.46540050190297,0.9034184416269269,0.3239955089028945,0.005358187932224645,0.6125592438489139,0.7686760623064168,3.4620675604180438,0.3120785442645548
needle,needle,1,4,2130,2.451176127757442,0.9801376374347518,0.3239955089028945,0.006501185838317269,0.886629164382318,0.13144878042981076,1.1849633890320541,0.158227801998365
needle,needle,1,5,2130,5.214844443912865,0.8485372585978429,0.3239955089028945,0.07434455133229623,0.45017113168661543,1.0842397312591836,1.890555038063272,0.2889741335359469
needle,needle,1,6,2130,3.6458274474215764,0.9407804378354597,0.3239955089028945,0.059385000350480555,0.7285311229222332,0.4916724308238873,0.925974367967063,0.21116833206245725
needle,needle,1,7,2130,4.193082051576849,0.8877683645752555,0.03352900134551008,0.03933608838539726,0.6645540811850357,0.17010149147240164,0.4276664906327173,0.1450263275195959
needle,needle,1,8,2130,1.2787261598135526,0.9985701371036609,0.03352900134551008,0.012687292899393299,0.9972002896982097,0.002052395745623765,0.7437168486620459,0.24540719713735015
needle,needle,1,9,2130,1.0036318971564433,0.9985260155832917,0.03352900134551008,0.05831567482226063,0.9903475865285365,0.0051658152910264475,0.01166719159873196,0.3441144238713017
needle,needle,1,10,2130,2.7807793300640475,0.9913631298472397,0.03352900134551008,0.014200851328595832,0.8914531521305442,0.05531223017221956,0.28577154053652604,0.12922175610588976
needle,needle,1,11,2130,2.7603645737996603,0.9898537076711731,0.03352900134551008,0.013820409491330565,0.9116162640367979,0.04765231364809766,0.7304197255574627,0.39139796550136924
needle,needle,1,12,2130,4.57126905114292,0.894273309592154,0.03352900134551008,0.0026354431845447834,0.5871346315798355,0.19717404298654687,0.38347957316808146,0.8393841710814238
needle,needle,1,13,2130,4.913703027149354,0.9117043931797041,0.03352900134551008,0.048853142357643264,0.4826153750319139,0.20825636343499412,0.37733072579030186,0.6638461740282389
needle,needle,2,0,2130,2.657082949979161,0.9766988879519279,0.12614117233860145,0.05505263804057847,0.8763464408300139,0.18739962500010574,0.21516631992874724,0.29330447342486476
needle,needle,2,1,2130,3.5818164526569998,0.9629242926682091,0.12614117233860145,0.0337321028384725,0.7701123748725752,0.4058528634687078,0.5443500767419679,0.24744141490810023
needle,needle,2,2,2130,2.0471247027735386,0.9929169904290237,0.12614117233860145,0.01392804851779772,0.93154354243786,0.07147984139508466,0.42515191160017685,0.17048445148527203
needle,needle,2,3,2130,1.0781307862582747,0.9984941479489232,0.12614117233860145,0.1284420687395098,0.9943007275259036,0.005348449401685961,0.012426345920445033,0.3100688452245699
needle,needle,2,4,2130,1.8140610827301211,0.9955603565252212,0.12614117233860145,0.12596160412078916,0.9690255491209134,0.03553362491896885,0.05348729518488523,0.19908725410144776
needle,needle,2,5,2130,5.645694655668175,0.7701260700491203,0.12614117233860145,0.052734700032409876,0.4021406014398286,1.5040508987179402,1.5076179560813254,0.5204279253840275
needle,needle,2,6,2130,1.3031893288118248,0.9979587723176623,0.12614117233860145,0.13995095671745617,0.985151515273698,0.017271306577032717,0.034775616538340874,0.2057493950906848
needle,needle,2,7,2130,3.818695414658513,0.9614052107675052,0.18832515783181275,0.09183043252659218,0.6977362056525267,0.39732192422536067,0.73331430066775,0.2158408422799072
needle,needle,2,8,2130,2.0985017043404004,0.9945681155452293,0.18832515783181275,0.1286888081158608,0.9628587771844443,0.0437890550713536,0.15226368166610274,0.5633897403159296
needle,needle,2,9,2130,2.9400413166744688,0.9820730823383929,0.18832515783181275,0.12585520919197535,0.841813545858486,0.21240153532618186,3.704316433890032,0.8401058146668975
needle,needle,2,10,2130,2.5973341121583364,0.9852070393138598,0.18832515783181275,0.03785244497878537,0.9035015447674885,0.12416585028572497,0.41499040056673087,0.4359430894296129
needle,needle,2,11,2130,4.3703835995741995,0.951493225524561,0.18832515783181275,0.23728632855727483,0.5964728375478023,0.6336292553013605,1.6677809447424534,0.5868147413051188
needle,needle,2,12,2130,2.8070325980172823,0.9862061357098159,0.18832515783181275,0.16741317104634845,0.8676554606822864,0.17180433963615727,3.929219402340207,0.5901862608625469
needle,needle,2,13,2130,3.5010401118367156,0.9469557026943957,0.18832515783181275,0.006443573880943632,0.7381038074923287,0.3758084554399463,0.5928833298074481,0.18348667558710324
needle,needle,3,0,2130,0.8653009819047378,0.9983547784596679,0.04873047095737082,0.011965513264811989,0.9888214605653113,0.03078018146157477,0.23814703104193854,0.6239871201269552
needle,needle,3,1,2130,2.1463234171527974,0.9960923849174373,0.04873047095737082,0.1723214367741548,0.9753160298452184,0.020012749346111323,0.6270087340607521,0.16424841437216786
needle,needle,3,2,2130,2.703826987199221,0.9939343054020217,0.04873047095737082,0.07639120046871817,0.9275844102637226,0.0648554711780092,0.4415404091571492,0.19458151611687813
needle,needle,3,3,2130,2.338482200753752,0.987121416629555,0.04873047095737082,0.004367806886953041,0.9070872910836814,0.16784642782129552,0.6865333925489852,0.42234597429390686
needle,needle,3,4,2130,1.0921185145148915,0.9988528934495576,0.04873047095737082,0.23842216508878877,0.9977718390471292,0.004436286204760007,1.146365464430951,0.23159054658731165
needle,needle,3,5,2130,0.9538499021646376,0.9988644964660701,0.04873047095737082,0.007693375241483835,0.9982468581919661,0.005060424167691549,0.4516402408273463,0.9877422435229345
needle,needle,3,6,2130,2.841141320545935,0.9929938719608025,0.04873047095737082,0.03947048803874598,0.8995947214743872,0.11060559102342377,0.8914410996083579,0.2248495362803119
needle,needle,3,7,2130,2.572903373077268,0.9881028654415477,0.19797634969253838,0.012909874564108748,0.8520233261188422,0.19097778233483612,0.30604741446087785,0.1946035492096617
needle,needle,3,8,2130,1.429747994307097,0.9963551224669133,0.19797634969253838,0.0123520222886917,0.9672910979725798,0.03591577255210566,0.188033782776663,0.209107367139185
needle,needle,3,9,2130,2.8539605815981446,0.9801515178367082,0.19797634969253838,0.06702500118992205,0.885948274297297,0.12183420537120129,0.6344183234546203,0.4129022075827579
needle,needle,3,10,2130,1.2960921020183638,0.9964044477325023,0.19797634969253838,0.027197176428394698,0.9626506114370982,0.03765256570787709,0.1577271627670828,0.13728829350989344
needle,needle,3,11,2130,2.06122490253947,0.9795527243882215,0.19797634969253838,0.007628096296439679,0.8314094110914758,0.13674756811154226,0.37493103059108873,0.2978035922220696
needle,needle,3,12,2130,1.8168991906293515,0.9963255310912391,0.19797634969253838,0.0018825370979165257,0.9737211503830234,0.027753802348243893,0.43809864527406156,0.218903658559761
needle,needle,3,13,2130,2.3945043770257524,0.964671891273935,0.19797634969253838,0.012114182220745562,0.8149548753215555,0.19602594051621294,0.6275440528600853,0.2784252912717933
needle,needle,4,0,2130,2.095528294904653,0.9966259263563545,0.12061861459031999,0.3149817178266714,0.9953102894036006,0.00613812685365318,1.441695684436141,0.2786369176812961
needle,needle,4,1,2130,2.3154763030381686,0.9961883358902784,0.12061861459031999,0.25682751629009637,0.9894608312360367,0.02052266569639728,1.5668385196486487,0.342375465492032
needle,needle,4,2,2130,1.780605072686161,0.9941559161907018,0.12061861459031999,0.062255106722841624,0.9798041784500361,0.02994249460388255,0.8809948463981582,0.28596186164277215
needle,needle,4,3,2130,2.7612839357649444,0.9896791162319389,0.12061861459031999,0.01613498267670943,0.9192040431376793,0.1259890250632705,4.500006597640447,0.4456123952717555
needle,needle,4,4,2130,2.0668714313414194,0.9970945824514719,0.12061861459031999,0.1369178457999345,0.9915344287982338,0.01908552233585168,1.4252563516498156,0.6954186091694793
needle,needle,4,5,2130,1.7399856256307284,0.9960360198577112,0.12061861459031999,0.03280343268372743,0.986745286742277,0.030052838367392278,2.5353342618271615,0.3253054854586928
needle,needle,4,6,2130,1.7002717701335852,0.997531474686958,0.12061861459031999,0.13239516048900324,0.9887692179600278,0.013937747712980807,1.590869465928485,0.3068261501672093
needle,needle,4,7,2130,2.738687949404328,0.9900497728984015,0.129252215261569,0.018049980298977086,0.9049139601184452,0.13177506849420587,0.46338062097258054,0.2638030110426381
needle,needle,4,8,2130,2.5794121436513464,0.9875791720288586,0.129252215261569,0.04867936595980993,0.8912558444202401,0.14190758626763256,0.3619418933231368,0.4874364534701126
needle,needle,4,9,2130,3.1327169425659376,0.9909916098177005,0.129252215261569,0.39797744630964105,0.8476682284060371,0.14678212021296866,0.2951639341763634,0.24457804090454918
needle,needle,4,10,2130,2.530888240314815,0.9950742059396127,0.129252215261569,0.1421106237441041,0.9602512775719728,0.08878618913817961,0.5402476027816704,0.28411522983760984
needle,needle,4,11,2130,2.6261168397397783,0.9949514477744527,0.129252215261569,0.47693733578522846,0.9867537061094723,0.02443609786766938,0.5684021300260289,0.2477983168059286
needle,needle,4,12,2130,1.0400869293461676,0.998398670153594,0.129252215261569,0.11560532718027972,0.9888146088826562,0.014761297531530933,0.04519493117110897,0.2668805495399333
needle,needle,4,13,2130,2.9247001215967847,0.987515674129796,0.129252215261569,0.015257362359172078,0.8944441916530342,0.13280561139211938,0.4826018748362401,0.2645988251611057
needle,needle,5,0,2130,0.4794802779083732,0.9992665197401038,0.15093520196299173,0.30425245994984973,0.9977900821176456,0.0067609989626675766,0.20582518673955283,0.19269251558134884
needle,needle,5,1,2130,1.993038403620557,0.9973026094823028,0.15093520196299173,0.042651734565208876,0.9949531163626151,0.009682109292568448,3.539765109293371,0.21133751995552585
needle,needle,5,2,2130,0.8694769236154243,0.9985841895203049,0.15093520196299173,0.010708879354225154,0.9865243406077607,0.03358889001723833,0.7587324369490616,0.20232542345419355
needle,needle,5,3,2130,1.6747541603133858,0.9979680233771905,0.15093520196299173,0.03907842223430702,0.9907040410147793,0.014562350844141191,0.27651406827459685,0.2621372523152507
needle,needle,5,4,2130,2.44465952291133,0.9957147159178913,0.15093520196299173,0.09546163782566319,0.9791003282791838,0.04530172995708693,3.166341440760469,0.22309810648358436
needle,needle,5,5,2130,1.9873293249052828,0.9973851054792795,0.15093520196299173,0.24025815243591353,0.9944362947091752,0.008591583721274427,1.1085910273984156,0.17410554964289784
needle,needle,5,6,2130,2.2399499298429566,0.9936248188183994,0.15093520196299173,0.0745463116480849,0.9621881631466077,0.05692172239713329,2.365013789435379,0.1924392337227898
needle,needle,5,7,2130,2.6883406219390995,0.9947737795034283,0.18156944766874633,0.12619783116694538,0.9408462907838319,0.04097029368376259,1.0157277759383163,0.13970910338088327
needle,needle,5,8,2130,2.94804660962459,0.9928669269152963,0.18156944766874633,0.007571953661543729,0.8752657589206241,0.0658036172232928,1.2079293457517475,0.1380776029080067
needle,needle,5,9,2130,0.5756863658775995,0.9992297350386352,0.18156944766874633,0.0746826234377389,0.9982580640545149,0.0016504597104082242,0.04196780945754386,0.08144081378820232
needle,needle,5,10,2130,2.2315918107526667,0.994162769239262,0.18156944766874633,0.290394374573125,0.9497349212217198,0.0641337635209873,1.7232554370419841,0.3280695587582767
needle,needle,5,11,2130,1.5203547956726353,0.9968488545694341,0.18156944766874633,0.03777602220339915,0.9591399916165854,0.08698666161131405,0.7986710941682115,0.37194951978367435
needle,needle,5,12,2130,2.8987371141536733,0.9929407171415715,0.18156944766874633,0.13111871446290024,0.8923253579943057,0.10952479951374114,1.7757137417383186,0.19291379283725504
needle,needle,5,13,2130,1.8913874211493733,0.9966369563725448,0.18156944766874633,0.33071131695376277,0.9568550259715206,0.062167536342642424,1.10744657395759,0.3583494776428641
needle,needle,6,0,2130,4.550176004759598,0.8963240319436298,0.09104040151843963,0.016264710005257754,0.5278335218764835,0.7819103871351242,0.8268894525080914,0.15981044891802182
needle,needle,6,1,2130,2.9506096771890906,0.9889580551205823,0.09104040151843963,0.0146188138128025,0.8866248016851658,0.20212797208548597,0.2136555216809064,0.30696919991300653
needle,needle,6,2,2130,3.3155599828992264,0.9473919347371847,0.09104040151843963,0.010129913858211381,0.7383834802304149,0.5367462507558193,0.58124163924993,0.2746261237895164
needle,needle,6,3,2130,3.9448517937914738,0.9349092301010369,0.09104040151843963,0.005852697058918999,0.7006403210723168,0.5611065194718188,0.6180673269139186,0.22737669143344114
needle,needle,6,4,2130,1.8310184899645363,0.9953679989125856,0.09104040151843963,0.19295789055610602,0.9727281603392042,0.03755989243951546,0.04868480041766103,0.19932700021793373
needle,needle,6,5,2130,2.8987194952394666,0.9864291201044063,0.09104040151843963,0.07583086213821844,0.8978261880696526,0.1583091182710241,0.186508185936989,0.22468222432754448
needle,needle,6,6,2130,2.205342042116125,0.9951812993025221,0.09104040151843963,0.134538271558851,0.973775883742046,0.028885425696964256,0.11964750725580112,0.2836732960057094
needle,needle,6,7,2130,2.895811075911785,0.9883171824892901,0.12416910394776765,0.06765494202446298,0.9054869708742832,0.10548455724361214,0.7253537439068065,0.15508368648900897
needle,needle,6,8,2130,1.2889435403129976,0.9965896425092347,0.12416910394776765,0.036716264576676316,0.9711414898653484,0.07010478347432426,0.7181855806611201,0.22673460259304856
needle,needle,6,9,2130,0.706656133126324,0.9989975066109722,0.12416910394776765,0.3111104994643341,0.9970041476261259,0.0034808368326179743,1.1460234536625329,0.45229852914596974
needle,needle,6,10,2130,2.206154563958314,0.9967106427540253,0.12416910394776765,0.1329240308028874,0.9956338163959267,0.0045280255285266935,0.6474623779168382,0.2503090017757253
needle,needle,6,11,2130,1.9436251604609167,0.9960404517088915,0.12416910394776765,0.5998726345065633,0.9701171021333396,0.05015998711722333,0.566547360312506,0.208505962722404
needle,needle,6,12,2130,1.9318149776776883,0.997322379220565,0.12416910394776765,0.2530941244092162,0.9903751509163213,0.013593140968071665,0.4821773282784779,0.28027412942486885
needle,needle,6,13,2130,3.003247990793776,0.9914450976621901,0.12416910394776765,0.2780792581980469,0.8934980193042197,0.06912729262623798,0.47861749835862316,0.2429961934507059
needle,needle,7,0,2130,0.7472176733065659,0.9989487149721393,0.13552960429108782,1.168485512691463,0.9990220996645356,0.0031183863477412515,4.219016534510732,0.23548429994195857
needle,needle,7,1,2130,1.6119703620213772,0.9977313112631006,0.13552960429108782,0.5331424727485485,0.9915289001106842,0.015176856707694964,2.6072704111655107,0.27600562217752445
needle,needle,7,2,2130,2.0710118739837946,0.9960975957986411,0.13552960429108782,0.16864853521253664,0.9864401533736686,0.014605099953853635,1.7409256757918314,0.2195888119396795
needle,needle,7,3,2130,1.0694911549608221,0.9985449896461553,0.13552960429108782,0.017961002064260434,0.9963256469660009,0.009030488024830686,3.512089307928293,0.21439834983917638
needle,needle,7,4,2130,1.128546238482195,0.9976757262078955,0.13552960429108782,0.06404351173065592,0.9927908555898094,0.006658829953746486,1.1864127615739792,0.2361583791001365
needle,needle,7,5,2130,2.194302858577626,0.9967028967926139,0.13552960429108782,0.3704016697162533,0.996255175394172,0.0038393168905412967,1.3696895662885022,0.23874883021349072
needle,needle,7,6,2130,2.0360087347431763,0.9971597962985903,0.13552960429108782,0.28447935216737186,0.9959910627188037,0.004138180420925382,1.4056860479785873,0.4693135963714243
needle,needle,7,7,2130,0.8057070507091665,0.999083522844138,0.07924544281350547,0.05678347156311503,0.9994226009470125,0.0020406749106980614,0.8908864374387298,1.1960739880417255
needle,needle,7,8,2130,1.6329369511245124,0.9978834383435884,0.07924544281350547,0.12294518733200377,0.9946198634099247,0.006755697121423775,1.033108211849955,0.2796147630628195
needle,needle,7,9,2130,1.2518813134633908,0.9986137179988841,0.07924544281350547,0.6107436500715355,0.9976397798177951,0.006293077098651452,1.2746140946098348,0.8432973866129149
needle,needle,7,10,2130,1.582854210164304,0.9978421667415619,0.07924544281350547,0.20654921869329845,0.9930627464720263,0.006338716676201733,1.0972957750850898,0.2261012036492866
needle,needle,7,11,2130,1.130360673290594,0.9988708404173501,0.07924544281350547,0.08188406150464811,0.9997314219052882,0.0008633174721347539,1.1741422508292245,0.7248495795224886
needle,needle,7,12,2130,1.7941529413961956,0.9976610690782477,0.07924544281350547,0.18961434123507193,0.9970322311696319,0.00869069515803265,1.3485796519318212,0.7276197362438914
needle,needle,7,13,2130,2.4808191208679777,0.9928574540826322,0.07924544281350547,0.19423274978676153,0.946082397530719,0.05387379315665828,1.1664466737884527,0.2717436372485658
needle,needle,8,0,2130,2.932406311482201,0.9849671595557348,0.06445098615596037,0.026961509418519825,0.8722635156393295,0.16714234467047395,0.9729145395490555,0.20634734915818023
