dc,native_elems,latent_elems,bytes_ratio,rl2_latent,logit_spearman,rl2_sparse_orig,rl2_sparse_latent,sparse_support,regime,layer,T
384,1536,384,0.25,0.0044078978042083414,0.9999986477183318,0.0008658865636610848,0.00464714617094706,1.0,needle,3,1024
384,1536,384,0.25,0.0029882506548152095,0.9999989159394891,0.006096912077432009,0.006449077883358519,1.0,needle,3,1024
384,1536,384,0.25,0.0018725622460917272,0.9999985247836347,0.0029551315506605633,0.0032978705635898346,0.95,needle,3,1024
512,1536,512,0.3333333333333333,8.105575618872804e-05,0.9999960772655745,0.3125594767693647,0.31257866937035206,1.0,needle,3,1024
512,1536,512,0.3333333333333333,0.0016106800539693758,0.9999993517988697,0.0008658865636610848,0.0019819344411852913,1.0,needle,3,1024
512,1536,512,0.3333333333333333,0.0012875233610267125,0.9999993294471066,0.006096912077432009,0.005822202001206347,1.0,needle,3,1024
512,1536,512,0.3333333333333333,0.0010943019286484416,0.9999990947535939,0.0029551315506605633,0.002953349182846125,1.0,needle,3,1024
768,1536,768,0.5,3.059371781085748e-05,0.9999991953365279,0.3125594767693647,0.3125466512850559,1.0,needle,3,1024
768,1536,768,0.5,0.000489016136346303,0.9999999105929473,0.0008658865636610848,0.0009832034007850239,1.0,needle,3,1024
768,1536,768,0.5,0.0003009512157671057,0.9999999329447105,0.006096912077432009,0.006116681077083168,1.0,needle,3,1024
768,1536,768,0.5,0.00035317971142876395,0.9999998100100134,0.0029551315506605633,0.0028475627065225107,1.0,needle,3,1024
1536,1536,1536,1.0,8.848666604537534e-08,0.9999999999999998,0.3125594767693647,0.31255950976725205,1.0,needle,3,1024
1536,1536,1536,1.0,3.5848386407800233e-06,0.9999999999999998,0.0008658865636610848,0.000866727074236327,1.0,needle,3,1024
1536,1536,1536,1.0,2.443128499721517e-06,0.9999999999999998,0.006096912077432009,0.006096319723505615,1.0,needle,3,1024
1536,1536,1536,1.0,1.8622535074308378e-06,0.9999999999999998,0.0029551315506605633,0.0029554114364120487,1.0,needle,3,1024
64,1536,64,0.041666666666666664,0.24139492950565045,0.9999866112938987,0.0012525918452777334,0.24187262464613676,0.95,needle,4,1024
64,1536,64,0.041666666666666664,0.08036159769746296,0.9999785199556539,0.006807787152844171,0.08011766807311041,1.0,needle,4,1024
64,1536,64,0.041666666666666664,0.07871769525427998,0.9999871365603317,0.03781888302554216,0.09316262985709929,1.0,needle,4,1024
64,1536,64,0.041666666666666664,0.1844916969323028,0.9999798275337957,0.042430076783475566,0.20416860782626134,0.95,needle,4,1024
128,1536,128,0.08333333333333333,0.027509637135212858,0.9999957978685357,0.0012525918452777334,0.027576798200781735,1.0,needle,4,1024
128,1536,128,0.08333333333333333,0.01784144504636883,0.9999942555968813,0.006807787152844171,0.020902107791766576,1.0,needle,4,1024
128,1536,128,0.08333333333333333,0.016487324991973067,0.999994412059223,0.03781888302554216,0.03999591434949263,1.0,needle,4,1024
128,1536,128,0.08333333333333333,0.02912558655630435,0.9999922551140832,0.042430076783475566,0.053519342691896885,1.0,needle,4,1024
256,1536,256,0.16666666666666666,0.004368427704177417,0.9999969489843357,0.0012525918452777334,0.004907028794089205,1.0,needle,4,1024
256,1536,256,0.16666666666666666,0.006643868753159083,0.9999965801802444,0.006807787152844171,0.0105688679894897,1.0,needle,4,1024
256,1536,256,0.16666666666666666,0.003458681847420521,0.9999965690043628,0.03781888302554216,0.037912408273181174,1.0,needle,4,1024
256,1536,256,0.16666666666666666,0.004922606347109126,0.9999957866926541,0.042430076783475566,0.044259782156958215,1.0,needle,4,1024
384,1536,384,0.25,0.002279263730693709,0.9999981895071881,0.0012525918452777334,0.002700622491494207,1.0,needle,4,1024
384,1536,384,0.25,0.0024233928747532667,0.999997965989557,0.006807787152844171,0.00753813685229613,1.0,needle,4,1024
384,1536,384,0.25,0.0016727730398592147,0.9999974518990056,0.03781888302554216,0.038271902576730576,1.0,needle,4,1024
384,1536,384,0.25,0.002406284714394855,0.9999972730849007,0.042430076783475566,0.04169491009064207,1.0,needle,4,1024
512,1536,512,0.3333333333333333,0.0011272647525698526,0.9999990724018308,0.0012525918452777334,0.0015736339548105412,1.0,needle,4,1024
512,1536,512,0.3333333333333333,0.002793850996281846,0.9999989159394891,0.006807787152844171,0.008460572151012407,1.0,needle,4,1024
512,1536,512,0.3333333333333333,0.002465533045870676,0.9999984577283454,0.03781888302554216,0.038092701036444694,1.0,needle,4,1024
512,1536,512,0.3333333333333333,0.0020672503151705933,0.9999983571454114,0.042430076783475566,0.041449222114356296,1.0,needle,4,1024
768,1536,768,0.5,0.00034895024030275653,0.9999997988341318,0.0012525918452777334,0.001354351718249797,1.0,needle,4,1024
768,1536,768,0.5,0.000707394650942504,0.9999999105929473,0.006807787152844171,0.00711025344489882,1.0,needle,4,1024
768,1536,768,0.5,0.00022436682331379543,0.9999996870753163,0.03781888302554216,0.037816479841283855,1.0,needle,4,1024
768,1536,768,0.5,0.0004155968723936015,0.999999620020027,0.042430076783475566,0.04244915235589054,1.0,needle,4,1024
1536,1536,1536,1.0,8.334182958046433e-07,0.9999999999999998,0.0012525918452777334,0.0012527995169989523,1.0,needle,4,1024
1536,1536,1536,1.0,8.492631575459563e-07,0.9999999999999998,0.006807787152844171,0.006808015415122989,1.0,needle,4,1024
1536,1536,1536,1.0,7.064864054406557e-07,0.9999999999999998,0.03781888302554216,0.037818988523897736,1.0,needle,4,1024
1536,1536,1536,1.0,1.516478866128454e-06,0.9999999999999998,0.042430076783475566,0.042430009208735416,1.0,needle,4,1024
64,1536,64,0.041666666666666664,0.0662955057156008,0.9968193105822185,0.10128947216635492,0.11397079042299577,1.0,needle,5,1024
64,1536,64,0.041666666666666664,0.2526072028040637,0.9999505131964808,0.009950755635465817,0.2545792298069748,1.0,needle,5,1024
64,1536,64,0.041666666666666664,0.8299407431731853,0.9998988359201773,0.0016116039329550583,0.8312359900023806,0.9,needle,5,1024
64,1536,64,0.041666666666666664,0.10992593770776674,0.9994581932622844,0.4030684469392361,0.4627121617416341,0.9,needle,5,1024
128,1536,128,0.08333333333333333,0.003122134864853178,0.9996252950432728,0.10128947216635492,0.10406198032780706,0.95,needle,5,1024
128,1536,128,0.08333333333333333,0.023155224175348606,0.999989405264287,0.009950755635465817,0.025082752075489184,1.0,needle,5,1024
128,1536,128,0.08333333333333333,0.04185625731716297,0.9999842643587724,0.0016116039329550583,0.041337986463594864,0.9,needle,5,1024
128,1536,128,0.08333333333333333,0.0031652927750055147,0.9999366439274728,0.4030684469392361,0.4009502195396268,1.0,needle,5,1024
256,1536,256,0.16666666666666666,0.00043067060559698025,0.9999614767362848,0.10128947216635492,0.10163676638360944,1.0,needle,5,1024
256,1536,256,0.16666666666666666,0.005443642613011024,0.9999958202202988,0.009950755635465817,0.011759609797242956,1.0,needle,5,1024
256,1536,256,0.16666666666666666,0.011090365287041703,0.9999952502503395,0.0016116039329550583,0.01217363213397502,0.95,needle,5,1024
256,1536,256,0.16666666666666666,0.0003133757584854836,0.9999840631929044,0.4030684469392361,0.4028854013257377,1.0,needle,5,1024
384,1536,384,0.25,0.00011331461779932752,0.9999842084793646,0.10128947216635492,0.10132298299185753,1.0,needle,5,1024
384,1536,384,0.25,0.0031884708227422347,0.9999967589943493,0.009950755635465817,0.009943342505557836,1.0,needle,5,1024
384,1536,384,0.25,0.005543837304193839,0.9999964684214289,0.0016116039329550583,0.004507208898041355,0.95,needle,5,1024
384,1536,384,0.25,9.586815247825176e-05,0.999989304681353,0.4030684469392361,0.40301101521858074,1.0,needle,5,1024
512,1536,512,0.3333333333333333,7.72659777938965e-05,0.9999918527823473,0.10128947216635492,0.10134514919914724,1.0,needle,5,1024
512,1536,512,0.3333333333333333,0.0009696559421047154,0.9999983794971745,0.009950755635465817,0.010016961992330237,1.0,needle,5,1024
512,1536,512,0.3333333333333333,0.0019460331267556982,0.999998167155425,0.0016116039329550583,0.001754564261568689,0.95,needle,5,1024
512,1536,512,0.3333333333333333,5.874814490822331e-05,0.9999946914562619,0.4030684469392361,0.4029786167514566,1.0,needle,5,1024
768,1536,768,0.5,1.71786471147159e-05,0.9999982900901221,0.10128947216635492,0.10130574286541585,1.0,needle,5,1024
768,1536,768,0.5,0.0003032749792373315,0.9999997094270794,0.009950755635465817,0.009982266396127133,1.0,needle,5,1024
768,1536,768,0.5,0.00042061404591992805,0.9999997317788425,0.0016116039329550583,0.0014664492863249007,1.0,needle,5,1024
768,1536,768,0.5,1.9402391647677686e-05,0.9999985359595163,0.4030684469392361,0.4030919798640605,1.0,needle,5,1024
1536,1536,1536,1.0,1.1821786446797799e-07,0.9999999999999998,0.10128947216635492,0.10128958527932161,1.0,needle,5,1024
1536,1536,1536,1.0,1.885712217568742e-06,0.9999999999999998,0.009950755635465817,0.009951080710693417,1.0,needle,5,1024
1536,1536,1536,1.0,1.064704453211031e-06,0.9999999999999998,0.0016116039329550583,0.001610806885639349,1.0,needle,5,1024
1536,1536,1536,1.0,1.4301825031572708e-07,0.9999999999999998,0.4030684469392361,0.4030683086735955,1.0,needle,5,1024
64,1536,64,0.041666666666666664,0.163735998376144,0.9999564252378226,0.007657228463995862,0.16820201965529546,1.0,needle,6,1024
64,1536,64,0.041666666666666664,0.35422490846964166,0.9997538512087831,0.1484437066744261,0.30053190760798054,1.0,needle,6,1024
64,1536,64,0.041666666666666664,0.09311792763133162,0.9991634629139545,0.32897040161535784,0.3623638017259227,0.9,needle,6,1024
64,1536,64,0.041666666666666664,0.9930626724431969,0.9954775118911378,0.2992562774662123,0.8946670608096199,0.9,needle,6,1024
128,1536,128,0.08333333333333333,0.03964067929838107,0.9999872706709103,0.007657228463995862,0.03999299307674427,1.0,needle,6,1024
128,1536,128,0.08333333333333333,0.02090442944952724,0.9999584145447391,0.1484437066744261,0.14749706634746676,1.0,needle,6,1024
128,1536,128,0.08333333333333333,0.004257890449896928,0.9998771770617264,0.32897040161535784,0.32472331774891083,0.95,needle,6,1024
128,1536,128,0.08333333333333333,0.029752114083111125,0.9993564592125025,0.2992562774662123,0.31835944071329525,0.9,needle,6,1024
256,1536,256,0.16666666666666666,0.008650640460165605,0.9999951831950502,0.007657228463995862,0.011309290759952531,1.0,needle,6,1024
256,1536,256,0.16666666666666666,0.0035125162109093735,0.9999874494850152,0.1484437066744261,0.1488385989407688,1.0,needle,6,1024
256,1536,256,0.16666666666666666,0.0003817101737287558,0.9999790899256131,0.32897040161535784,0.32917368451523515,1.0,needle,6,1024
256,1536,256,0.16666666666666666,0.002185438917756955,0.9999555758708245,0.2992562774662123,0.3003846594856632,0.95,needle,6,1024
384,1536,384,0.25,0.003040337647820602,0.9999959766826405,0.007657228463995862,0.007808572884622147,1.0,needle,6,1024
384,1536,384,0.25,0.0009531391993404301,0.9999911710535725,0.1484437066744261,0.1486312648820537,1.0,needle,6,1024
384,1536,384,0.25,0.00010324897971565954,0.9999907351941919,0.32897040161535784,0.3290289255280045,1.0,needle,6,1024
384,1536,384,0.25,0.0004645462777809623,0.9999906010836133,0.2992562774662123,0.2998480398509202,0.95,needle,6,1024
512,1536,512,0.3333333333333333,0.0020992762794454236,0.999998591838924,0.007657228463995862,0.008120162087413112,1.0,needle,6,1024
512,1536,512,0.3333333333333333,0.0004900967390315638,0.9999951273156424,0.1484437066744261,0.148849162812021,1.0,needle,6,1024
512,1536,512,0.3333333333333333,5.077513352330279e-05,0.9999938420892638,0.32897040161535784,0.3290299841157207,1.0,needle,6,1024
512,1536,512,0.3333333333333333,0.0001882630187708352,0.9999960437379298,0.2992562774662123,0.2992658776868344,1.0,needle,6,1024
768,1536,768,0.5,0.0005201815352019848,0.9999998547135396,0.007657228463995862,0.007735300423586946,1.0,needle,6,1024
768,1536,768,0.5,0.00017901483418764983,0.9999989718188969,0.1484437066744261,0.14840127191059455,1.0,needle,6,1024
768,1536,768,0.5,1.2881198823592882e-05,0.9999978989342677,0.32897040161535784,0.3289376566766888,1.0,needle,6,1024
768,1536,768,0.5,4.23666721571485e-05,0.9999992512159357,0.2992562774662123,0.29926483665231396,1.0,needle,6,1024
1536,1536,1536,1.0,1.4206869551490547e-06,0.9999999999999998,0.007657228463995862,0.007657408630408329,1.0,needle,6,1024
1536,1536,1536,1.0,1.5312250237973761e-06,0.9999999999999998,0.1484437066744261,0.14844314675571627,1.0,needle,6,1024
1536,1536,1536,1.0,1.42727207075913e-07,0.9999999999999998,0.32897040161535784,0.3289702869203816,1.0,needle,6,1024
1536,1536,1536,1.0,7.381284034634601e-07,0.9999999888241182,0.2992562774662123,0.2992558375312743,1.0,needle,6,1024
64,1536,64,0.041666666666666664,1.016394386580295,0.9999553747049565,0.002655100416595025,1.014548487082694,1.0,needle,7,1024
64,1536,64,0.041666666666666664,1.4850274051245123,0.9999317377154708,0.0514873987438354,1.5065818194020681,1.0,needle,7,1024
64,1536,64,0.041666666666666664,0.2628817485290782,0.998761533509763,0.5785182373337603,0.709248475689541,0.95,needle,7,1024
64,1536,64,0.041666666666666664,1.2194855655588284,0.9999217129497173,0.012025173026216614,1.2276398083795215,0.95,needle,7,1024
128,1536,128,0.08333333333333333,0.11200146167993515,0.9999871924397394,0.002655100416595025,0.11196156849219219,1.0,needle,7,1024
128,1536,128,0.08333333333333333,0.17899365363187938,0.9999767876940131,0.0514873987438354,0.1754585136818313,1.0,needle,7,1024
128,1536,128,0.08333333333333333,0.03916663277666456,0.9998040867963663,0.5785182373337603,0.5904353108116227,0.95,needle,7,1024
128,1536,128,0.08333333333333333,0.1836068571036219,0.9999758489199626,0.012025173026216614,0.18671527337689475,0.95,needle,7,1024
256,1536,256,0.16666666666666666,0.011135987270805552,0.999996490773192,0.002655100416595025,0.012000584783338531,1.0,needle,7,1024
256,1536,256,0.16666666666666666,0.01353540362140243,0.9999930038981473,0.0514873987438354,0.05521983656102788,1.0,needle,7,1024
256,1536,256,0.16666666666666666,0.0029300163351795297,0.9999663941241683,0.5785182373337603,0.5790752036981713,1.0,needle,7,1024
256,1536,256,0.16666666666666666,0.01352688901545196,0.9999931268328444,0.012025173026216614,0.017642829745936943,1.0,needle,7,1024
384,1536,384,0.25,0.0070882827564449045,0.9999970719190328,0.002655100416595025,0.0064390543889247,1.0,needle,7,1024
384,1536,384,0.25,0.002766634992831101,0.9999953843609182,0.0514873987438354,0.051652106933194934,1.0,needle,7,1024
384,1536,384,0.25,0.0005831966806688243,0.9999843202381802,0.5785182373337603,0.5786965184361351,1.0,needle,7,1024
384,1536,384,0.25,0.004713998509972088,0.9999952837779842,0.012025173026216614,0.015312407174379695,1.0,needle,7,1024
512,1536,512,0.3333333333333333,0.003066307349012751,0.9999982789142405,0.002655100416595025,0.0023651441218138104,1.0,needle,7,1024
512,1536,512,0.3333333333333333,0.0012551480339811094,0.9999973066125454,0.0514873987438354,0.05144343062475645,1.0,needle,7,1024
512,1536,512,0.3333333333333333,0.0002283332017514942,0.9999905340283239,0.5785182373337603,0.5785506097277654,1.0,needle,7,1024
512,1536,512,0.3333333333333333,0.0019938606259230223,0.999997440723124,0.012025173026216614,0.013067365679301316,1.0,needle,7,1024
768,1536,768,0.5,0.0005067771321146525,0.999999742954724,0.002655100416595025,0.002434887130324324,1.0,needle,7,1024
768,1536,768,0.5,0.00029089869747966424,0.9999994635576852,0.0514873987438354,0.05148762973125026,1.0,needle,7,1024
768,1536,768,0.5,5.1737597412041816e-05,0.9999982230348328,0.5785182373337603,0.5785157894017511,1.0,needle,7,1024
768,1536,768,0.5,0.0002751023671119095,0.9999997541306056,0.012025173026216614,0.011931585780555042,1.0,needle,7,1024
1536,1536,1536,1.0,3.7905209727633993e-06,0.9999999999999998,0.002655100416595025,0.0026570022439927846,1.0,needle,7,1024
1536,1536,1536,1.0,8.397345818511151e-07,0.9999999999999998,0.0514873987438354,0.05148747509245998,1.0,needle,7,1024
1536,1536,1536,1.0,4.6353117470846116e-07,0.9999999999999998,0.5785182373337603,0.578517982969358,1.0,needle,7,1024
1536,1536,1536,1.0,1.338493178592597e-06,0.9999999999999998,0.012025173026216614,0.012024342705805248,1.0,needle,7,1024
64,1536,64,0.041666666666666664,0.35288095137129805,0.9976207665760674,0.5141440544192688,0.814857436986186,0.95,needle,8,1024
64,1536,64,0.041666666666666664,0.5920168095379978,0.9994429717116085,0.2767135158131687,0.6404865673333845,1.0,needle,8,1024
64,1536,64,0.041666666666666664,0.10749284696970332,0.9987859304591945,0.20754213303310495,0.2589444682713382,1.0,needle,8,1024
64,1536,64,0.041666666666666664,0.36457851887850173,0.9988498900293253,0.42160329749826925,0.2644972577183776,1.0,needle,8,1024
128,1536,128,0.08333333333333333,0.0416364904683222,0.9995775069737499,0.5141440544192688,0.5364390185307261,0.9,needle,8,1024
128,1536,128,0.08333333333333333,0.03895969693330047,0.9999100900329017,0.2767135158131687,0.2956926507645956,1.0,needle,8,1024
128,1536,128,0.08333333333333333,0.022414511227431207,0.9997196641871109,0.20754213303310495,0.20033566066040345,0.95,needle,8,1024
128,1536,128,0.08333333333333333,0.02185848027160826,0.9998571163543378,0.42160329749826925,0.43274648800439214,1.0,needle,8,1024
256,1536,256,0.16666666666666666,0.002742747895425061,0.9999379291538515,0.5141440544192688,0.5148712370879269,1.0,needle,8,1024
256,1536,256,0.16666666666666666,0.003276898558863978,0.9999867677562404,0.2767135158131687,0.27579949269802184,1.0,needle,8,1024
256,1536,256,0.16666666666666666,0.0017741484405628236,0.9999762736034616,0.20754213303310495,0.2075819175053994,1.0,needle,8,1024
256,1536,256,0.16666666666666666,0.0016784157099847,0.9999664053000499,0.42160329749826925,0.422538983037909,1.0,needle,8,1024
384,1536,384,0.25,0.0008016476426290886,0.9999812356948714,0.5141440544192688,0.5138166877400865,0.95,needle,8,1024
384,1536,384,0.25,0.0009834548638217935,0.9999944232351046,0.2767135158131687,0.2761686410718948,1.0,needle,8,1024
384,1536,384,0.25,0.0002855679646707663,0.9999913275159142,0.20754213303310495,0.2074760734104428,1.0,needle,8,1024
384,1536,384,0.25,0.0007107963748316902,0.9999845214040481,0.42160329749826925,0.4224400542082403,1.0,needle,8,1024
512,1536,512,0.3333333333333333,0.00029308139083080624,0.9999898522995492,0.5141440544192688,0.5140272188766685,1.0,needle,8,1024
512,1536,512,0.3333333333333333,0.00029429774619781903,0.9999971277984405,0.2767135158131687,0.2767355473479601,1.0,needle,8,1024
512,1536,512,0.3333333333333333,0.0001489523991684155,0.9999957978685357,0.20754213303310495,0.20754501262374814,1.0,needle,8,1024
512,1536,512,0.3333333333333333,0.00019686191879211286,0.999990131696588,0.42160329749826925,0.42165796167992986,1.0,needle,8,1024
768,1536,768,0.5,7.914759965636353e-05,0.9999978095272153,0.5141440544192688,0.5141165255156706,1.0,needle,8,1024
768,1536,768,0.5,0.00013802450334657784,0.9999991841606464,0.2767135158131687,0.2768155466006702,1.0,needle,8,1024
768,1536,768,0.5,4.153940514772542e-05,0.9999987259495027,0.20754213303310495,0.20752960400139228,1.0,needle,8,1024
768,1536,768,0.5,4.465497046492542e-05,0.9999985024318716,0.42160329749826925,0.4215823036884345,1.0,needle,8,1024
1536,1536,1536,1.0,4.52485665058245e-07,0.9999999999999998,0.5141440544192688,0.5141440141861559,1.0,needle,8,1024
1536,1536,1536,1.0,7.421124423718506e-07,0.9999999999999998,0.2767135158131687,0.27671294496643567,1.0,needle,8,1024
1536,1536,1536,1.0,3.3336929402368887e-07,0.9999999999999998,0.20754213303310495,0.20754214720372582,1.0,needle,8,1024
1536,1536,1536,1.0,2.650447326165153e-07,0.9999999888241182,0.42160329749826925,0.42160305484781413,1.0,needle,8,1024
64,1536,64,0.041666666666666664,0.3848116284618656,0.9992667504112722,0.16313101430050692,0.50583861502112,1.0,needle,9,1024
64,1536,64,0.041666666666666664,1.7288358705738756,0.9998666717330661,0.02057205224211412,1.7119268803549954,1.0,needle,9,1024
64,1536,64,0.041666666666666664,0.20561136298807128,0.9979914482154351,0.14995903586726944,0.2983668187657434,0.85,needle,9,1024
64,1536,64,0.041666666666666664,1.25882785070944,0.9982569983370286,0.37768914334341,1.1103273122017352,0.95,needle,9,1024
128,1536,128,0.08333333333333333,0.04308620613626305,0.9998859166011014,0.16313101430050692,0.18275093308910784,1.0,needle,9,1024
128,1536,128,0.08333333333333333,0.1518423298602144,0.9999793134432442,0.02057205224211412,0.1478046590224004,1.0,needle,9,1024
128,1536,128,0.08333333333333333,0.010755681897714758,0.9996180642479077,0.14995903586726944,0.14974508877740716,0.95,needle,9,1024
128,1536,128,0.08333333333333333,0.07281832669048689,0.9996544976217723,0.37768914334341,0.397341686112617,1.0,needle,9,1024
256,1536,256,0.16666666666666666,0.0017818737442154005,0.9999831132429724,0.16313101430050692,0.16295374957782946,1.0,needle,9,1024
256,1536,256,0.16666666666666666,0.008838447101944176,0.9999948814462483,0.02057205224211412,0.02148824948857507,1.0,needle,9,1024
256,1536,256,0.16666666666666666,0.00071656645876089,0.999950457317073,0.14995903586726944,0.1506370011614661,0.95,needle,9,1024
256,1536,256,0.16666666666666666,0.0032578799412682764,0.9999456405121234,0.37768914334341,0.37763771784220124,1.0,needle,9,1024
384,1536,384,0.25,0.0006040960568186576,0.9999921880587939,0.16313101430050692,0.16313263862106878,1.0,needle,9,1024
384,1536,384,0.25,0.004683916435649599,0.9999967031149415,0.02057205224211412,0.022971882951349262,1.0,needle,9,1024
384,1536,384,0.25,0.00019468656014749172,0.9999846108111006,0.14995903586726944,0.15006267074908886,1.0,needle,9,1024
384,1536,384,0.25,0.00108582399775506,0.9999846108111006,0.37768914334341,0.37762986023744033,1.0,needle,9,1024
512,1536,512,0.3333333333333333,0.00022113405392088553,0.9999958872755881,0.16313101430050692,0.16314299087510692,1.0,needle,9,1024
512,1536,512,0.3333333333333333,0.0013291286380810604,0.9999977871754522,0.02057205224211412,0.02024694596492871,1.0,needle,9,1024
512,1536,512,0.3333333333333333,6.857472561878379e-05,0.9999901987518773,0.14995903586726944,0.15008673307915815,1.0,needle,9,1024
512,1536,512,0.3333333333333333,0.00040375582514895177,0.9999919310135181,0.37768914334341,0.37758774823416513,1.0,needle,9,1024
768,1536,768,0.5,4.8768160117761204e-05,0.9999988488841998,0.16313101430050692,0.1631412431671976,1.0,needle,9,1024
768,1536,768,0.5,0.00035113427219877656,0.9999995417888561,0.02057205224211412,0.020735254245447428,1.0,needle,9,1024
768,1536,768,0.5,1.1715065991464452e-05,0.9999985694871609,0.14995903586726944,0.14995663774341936,1.0,needle,9,1024
768,1536,768,0.5,5.681591563708703e-05,0.9999981112760172,0.37768914334341,0.3776710361072937,1.0,needle,9,1024
1536,1536,1536,1.0,8.984081794045716e-07,0.9999999999999998,0.16313101430050692,0.16313140971463078,1.0,needle,9,1024
1536,1536,1536,1.0,3.5769422313655557e-06,0.9999999999999998,0.02057205224211412,0.02057468803498189,1.0,needle,9,1024
1536,1536,1536,1.0,2.193726698842355e-07,0.9999999999999998,0.14995903586726944,0.14995914818239384,1.0,needle,9,1024
1536,1536,1536,1.0,3.229140255093292e-07,0.9999999999999998,0.37768914334341,0.37768928290319437,1.0,needle,9,1024
64,1536,64,0.041666666666666664,0.01699376671156276,0.999196968206852,0.21923307841345543,0.22821333713897515,1.0,needle,10,1024
64,1536,64,0.041666666666666664,0.14124998741537642,0.9991763263536226,0.37107319754438944,0.5077304450562696,0.9,needle,10,1024
64,1536,64,0.041666666666666664,0.037945544305456325,0.9992971488090979,0.1665384780582978,0.19997511403174079,0.9,needle,10,1024
64,1536,64,0.041666666666666664,2.4261878420809935,0.9997477491774549,0.018464794943872893,2.351230682669025,1.0,needle,10,1024
128,1536,128,0.08333333333333333,0.004407167199009187,0.9998605585258563,0.21923307841345543,0.21760298139074188,0.95,needle,10,1024
128,1536,128,0.08333333333333333,0.008587094513229568,0.9998481644732135,0.37107319754438944,0.37298184338951307,0.95,needle,10,1024
128,1536,128,0.08333333333333333,0.005249325953557169,0.999841190723124,0.1665384780582978,0.16677914582286119,0.95,needle,10,1024
128,1536,128,0.08333333333333333,0.19172900667169654,0.9999668970388382,0.018464794943872893,0.19265657952973847,1.0,needle,10,1024
256,1536,256,0.16666666666666666,0.0005276268722946474,0.9999813474536869,0.21923307841345543,0.21971347931782273,1.0,needle,10,1024
256,1536,256,0.16666666666666666,0.0005174935632893922,0.9999764300658034,0.37107319754438944,0.3709495202569364,1.0,needle,10,1024
256,1536,256,0.16666666666666666,0.0003388460155548959,0.9999782070309704,0.1665384780582978,0.16655484593370828,1.0,needle,10,1024
256,1536,256,0.16666666666666666,0.011853375212016288,0.9999948590944852,0.018464794943872893,0.02058173579732008,1.0,needle,10,1024
384,1536,384,0.25,0.00011114813195438477,0.9999939650239609,0.21923307841345543,0.21931373346138613,1.0,needle,10,1024
384,1536,384,0.25,0.00018629694595327336,0.9999920427723337,0.37107319754438944,0.37095977576926104,1.0,needle,10,1024
384,1536,384,0.25,7.694537281360216e-05,0.9999928139081609,0.1665384780582978,0.16657482938244883,1.0,needle,10,1024
384,1536,384,0.25,0.002889512946490056,0.9999971725019667,0.018464794943872893,0.019130561839437135,1.0,needle,10,1024
512,1536,512,0.3333333333333333,3.315141253599299e-05,0.9999969042808095,0.21923307841345543,0.2192291102861698,1.0,needle,10,1024
512,1536,512,0.3333333333333333,5.076978215540714e-05,0.9999959096273512,0.37107319754438944,0.371052677324389,1.0,needle,10,1024
512,1536,512,0.3333333333333333,2.6211775826404375e-05,0.9999960437379298,0.1665384780582978,0.16662543376256206,1.0,needle,10,1024
512,1536,512,0.3333333333333333,0.0013933712503740947,0.9999984130248192,0.018464794943872893,0.019040801952655447,1.0,needle,10,1024
768,1536,768,0.5,6.170942432465379e-06,0.9999992065124095,0.21923307841345543,0.21923394163052184,1.0,needle,10,1024
768,1536,768,0.5,1.053909157178115e-05,0.9999988041806736,0.37107319754438944,0.37106900872659065,1.0,needle,10,1024
768,1536,768,0.5,7.180934670320677e-06,0.9999990053465415,0.1665384780582978,0.16653848174159566,1.0,needle,10,1024
768,1536,768,0.5,0.000227020491439252,0.9999996647235532,0.018464794943872893,0.018421919057937393,1.0,needle,10,1024
1536,1536,1536,1.0,1.0629886865235683e-07,0.9999999888241182,0.21923307841345543,0.21923317460083938,1.0,needle,10,1024
1536,1536,1536,1.0,1.826950024437231e-07,0.9999999999999998,0.37107319754438944,0.3710731808375052,1.0,needle,10,1024
1536,1536,1536,1.0,1.059078068664581e-07,0.9999999999999998,0.1665384780582978,0.1665384337712733,1.0,needle,10,1024
1536,1536,1536,1.0,1.4004707818316347e-06,0.9999999999999998,0.018464794943872893,0.018465883635994718,1.0,needle,10,1024
64,1536,64,0.041666666666666664,0.014909792043949953,0.9977966861276015,0.47224769872465416,0.4808811961594333,0.95,needle,11,1024
64,1536,64,0.041666666666666664,0.06486526887681224,0.9979863073099204,0.4848726500103574,0.5278800711153429,0.95,needle,11,1024
64,1536,64,0.041666666666666664,0.03569509236900995,0.9990347838137471,0.4731426963228993,0.5055135734379893,0.95,needle,11,1024
64,1536,64,0.041666666666666664,0.0688466361019927,0.9986189404370215,0.30353566113222946,0.26687320888358557,0.95,needle,11,1024
128,1536,128,0.08333333333333333,0.003991214980861811,0.9996490996709819,0.47224769872465416,0.4740762978949175,1.0,needle,11,1024
128,1536,128,0.08333333333333333,0.014544433975450497,0.99982677383592,0.4848726500103574,0.494546251427847,0.95,needle,11,1024
128,1536,128,0.08333333333333333,0.005244419804040117,0.9998187048494384,0.4731426963228993,0.4686756652585041,1.0,needle,11,1024
128,1536,128,0.08333333333333333,0.011285317704782848,0.9996783693047706,0.30353566113222946,0.29836990540634917,1.0,needle,11,1024
256,1536,256,0.16666666666666666,0.0005493314100981455,0.9999578781024245,0.47224769872465416,0.47264811474977547,1.0,needle,11,1024
256,1536,256,0.16666666666666666,0.003414790415191729,0.9999748989700306,0.4848726500103574,0.48598753424995106,1.0,needle,11,1024
