prompt,regime,layer,head,T,method,param,budget,read,read_ratio,rel_l2,cosine,mass_retained,oracle_recall,pass_mod
needle_late,needle,1,4,3226,sink_recent_router,64,128,132,0.04091754494730316,0.08518167360422665,0.9997877408761886,0.9245894173852927,0.4765625,True
needle_late,needle,1,5,3226,jl,8,8,8,0.0024798512089274642,3.282972526935462,0.39901761462230206,0.00038130615099751054,0.0,False
needle_late,needle,1,5,3226,jl,16,8,8,0.0024798512089274642,5.2066408926439145,0.037668548602042995,0.010138003477789538,0.125,False
needle_late,needle,1,5,3226,jl,32,8,8,0.0024798512089274642,3.372774212513862,0.2068677387097629,0.007852707554418857,0.0,False
needle_late,needle,1,5,3226,jl,64,8,8,0.0024798512089274642,3.0371225523411054,0.5122398289416129,0.009160505584488048,0.0,False
needle_late,needle,1,5,3226,jl,128,8,8,0.0024798512089274642,1.7037022993687871,0.7059648305907127,0.30963282310234047,0.75,False
needle_late,needle,1,5,3226,block_centroid,32,8,26,0.008059516429014259,1.2801897153073143,0.8032105965524335,0.4074469190579266,1.0,False
needle_late,needle,1,5,3226,block_upperbound,32,8,26,0.008059516429014259,1.2801897153073143,0.8032105965524335,0.4074469190579266,1.0,False
needle_late,needle,1,5,3226,recency_router,64,8,8,0.0024798512089274642,2.330794851478471,0.6602135261614821,0.22802162298424317,0.25,False
needle_late,needle,1,5,3226,sink_recent_router,64,8,12,0.0037197768133911966,2.265815722772668,0.6578651757537904,0.2343387189295079,0.25,False
needle_late,needle,1,5,3226,jl,8,16,16,0.0049597024178549285,2.753021131629036,0.27392596663277746,0.0007531205433037904,0.0,False
needle_late,needle,1,5,3226,jl,16,16,16,0.0049597024178549285,3.7827528906084646,-0.04652627993455875,0.020761020198985004,0.125,False
needle_late,needle,1,5,3226,jl,32,16,16,0.0049597024178549285,2.7573631000881917,0.22388715797519912,0.009659769733801126,0.0,False
needle_late,needle,1,5,3226,jl,64,16,16,0.0049597024178549285,2.7103803483138704,0.5103555904254867,0.014369955455329222,0.0,False
needle_late,needle,1,5,3226,jl,128,16,16,0.0049597024178549285,1.5469607569545099,0.7059364416879753,0.3353143634479995,0.5,False
needle_late,needle,1,5,3226,block_centroid,32,16,26,0.008059516429014259,1.2801897153073143,0.8032105965524335,0.4074469190579266,0.6875,False
needle_late,needle,1,5,3226,block_upperbound,32,16,26,0.008059516429014259,1.2801897153073143,0.8032105965524335,0.4074469190579266,0.6875,False
needle_late,needle,1,5,3226,recency_router,64,16,16,0.0049597024178549285,1.9564506942060942,0.6634322989830123,0.26703724643072957,0.375,False
needle_late,needle,1,5,3226,sink_recent_router,64,16,20,0.006199628022318661,1.9120022381850803,0.6608967289549489,0.2733543423759943,0.4375,False
needle_late,needle,1,5,3226,jl,8,32,32,0.009919404835709857,1.7983127149762628,0.41616143204661893,0.004298507106005909,0.0,False
needle_late,needle,1,5,3226,jl,16,32,32,0.009919404835709857,2.6391296571525933,-0.00793873460440129,0.030722668753586778,0.09375,False
needle_late,needle,1,5,3226,jl,32,32,32,0.009919404835709857,1.8274458945164844,0.2849141243942637,0.01636763799241026,0.0,False
needle_late,needle,1,5,3226,jl,64,32,32,0.009919404835709857,2.6234131156866827,0.5328632200878591,0.023416075678711335,0.03125,False
needle_late,needle,1,5,3226,jl,128,32,32,0.009919404835709857,1.15585636637442,0.8034614878607003,0.43612152637782076,0.53125,False
needle_late,needle,1,5,3226,block_centroid,32,32,58,0.017978921264724116,1.0335856440082756,0.8416600583104507,0.46469533668258156,0.53125,False
needle_late,needle,1,5,3226,block_upperbound,32,32,58,0.017978921264724116,1.0615199996898816,0.8414554035270221,0.4542590939648083,0.5625,False
needle_late,needle,1,5,3226,recency_router,64,32,32,0.009919404835709857,1.2333529612663863,0.8099469658705569,0.41569974482267874,0.40625,False
needle_late,needle,1,5,3226,sink_recent_router,64,32,36,0.011159330440173589,1.2112296346928706,0.8086738082155345,0.4220168407679434,0.4375,False
needle_late,needle,1,5,3226,jl,8,64,64,0.019838809671419714,1.9130838739535418,0.2100272872018906,0.029542931678114948,0.078125,False
needle_late,needle,1,5,3226,jl,16,64,64,0.019838809671419714,2.05645928496285,0.050212538841047726,0.047647503363078984,0.125,False
needle_late,needle,1,5,3226,jl,32,64,64,0.019838809671419714,1.8504661113741725,0.40430786241992883,0.12370021628202238,0.125,False
needle_late,needle,1,5,3226,jl,64,64,64,0.019838809671419714,2.3810508543970013,0.5072442063614481,0.05235669614125547,0.09375,False
needle_late,needle,1,5,3226,jl,128,64,64,0.019838809671419714,0.9696055610145498,0.8282010996078936,0.4801897426545965,0.453125,False
needle_late,needle,1,5,3226,block_centroid,32,64,90,0.027898326100433975,0.8658862472083089,0.8739657791810673,0.5115075115894632,0.53125,False
needle_late,needle,1,5,3226,block_upperbound,32,64,90,0.027898326100433975,0.9034319109106228,0.875906172024889,0.4934238885231129,0.5,False
needle_late,needle,1,5,3226,recency_router,64,64,64,0.019838809671419714,0.9709258798953521,0.8544805670414504,0.47976524948261157,0.4375,False
needle_late,needle,1,5,3226,sink_recent_router,64,64,68,0.021078735275883446,0.9550958403356131,0.8533215903081411,0.4860823454278763,0.453125,False
needle_late,needle,1,5,3226,jl,8,128,128,0.03967761934283943,1.8593524370364642,0.7068404461967517,0.25297699627754167,0.0859375,False
needle_late,needle,1,5,3226,jl,16,128,128,0.03967761934283943,1.4237453322749614,0.20023748946092942,0.08401559928856812,0.1328125,False
needle_late,needle,1,5,3226,jl,32,128,128,0.03967761934283943,1.448169664280375,0.7465599291392974,0.336591479270207,0.1484375,False
needle_late,needle,1,5,3226,jl,64,128,128,0.03967761934283943,1.678610217156684,0.8474438898436867,0.29568690236932976,0.125,False
needle_late,needle,1,5,3226,jl,128,128,128,0.03967761934283943,0.6628304480163218,0.8871172921156975,0.5749088410580686,0.578125,False
needle_late,needle,1,5,3226,block_centroid,32,128,154,0.04773713577185369,0.667211980873624,0.9120449476210707,0.5771011069613942,0.4765625,False
needle_late,needle,1,5,3226,block_upperbound,32,128,154,0.04773713577185369,0.7519536038020574,0.8990853043686398,0.5396761218708749,0.40625,False
needle_late,needle,1,5,3226,recency_router,64,128,154,0.04773713577185369,0.667211980873624,0.9120449476210707,0.5771011069613942,0.4765625,False
needle_late,needle,1,5,3226,sink_recent_router,64,128,154,0.04773713577185369,0.6717744519500563,0.9082587355526581,0.5798048619387454,0.4765625,False
needle_late,needle,1,6,3226,jl,8,8,8,0.0024798512089274642,3.8130267341691866,0.01378434454777221,0.029543685296913383,0.125,False
needle_late,needle,1,6,3226,jl,16,8,8,0.0024798512089274642,1.7096772548470869,0.22057575300909893,0.0003251251686399717,0.0,False
needle_late,needle,1,6,3226,jl,32,8,8,0.0024798512089274642,1.0297826530752376,0.9594302540332714,0.47825860979206664,0.5,False
needle_late,needle,1,6,3226,jl,64,8,8,0.0024798512089274642,1.0310507762696928,0.6980957402393944,0.33324807912099325,0.5,False
needle_late,needle,1,6,3226,jl,128,8,8,0.0024798512089274642,0.6565454697718205,0.9532467396628309,0.6637092048699345,0.875,False
needle_late,needle,1,6,3226,block_centroid,32,8,26,0.008059516429014259,0.927441736143618,0.9583955802655586,0.5177192050764149,0.5,False
needle_late,needle,1,6,3226,block_upperbound,32,8,26,0.008059516429014259,0.927441736143618,0.9583955802655586,0.5177192050764149,0.5,False
needle_late,needle,1,6,3226,recency_router,64,8,8,0.0024798512089274642,1.2048702081812492,0.9530740370997735,0.44698072281738194,0.375,False
needle_late,needle,1,6,3226,sink_recent_router,64,8,12,0.0037197768133911966,0.8229351604566403,0.9594605643918831,0.5654876835557149,0.5,False
needle_late,needle,1,6,3226,jl,8,16,16,0.0049597024178549285,1.7395601112128471,0.39676577607719243,0.0550478236395129,0.125,False
needle_late,needle,1,6,3226,jl,16,16,16,0.0049597024178549285,1.5138920901150863,0.2543284607566173,0.0007681362508913162,0.0,False
needle_late,needle,1,6,3226,jl,32,16,16,0.0049597024178549285,0.6894206449715734,0.9664746455068959,0.6002653891532767,0.3125,False
needle_late,needle,1,6,3226,jl,64,16,16,0.0049597024178549285,0.5934519090316998,0.971982332348741,0.6578430245446353,0.5625,False
needle_late,needle,1,6,3226,jl,128,16,16,0.0049597024178549285,0.6193558874503107,0.9572940820848833,0.6734022559932911,0.625,False
needle_late,needle,1,6,3226,block_centroid,32,16,26,0.008059516429014259,0.927441736143618,0.9583955802655586,0.5177192050764149,0.5625,False
needle_late,needle,1,6,3226,block_upperbound,32,16,26,0.008059516429014259,0.927441736143618,0.9583955802655586,0.5177192050764149,0.5625,False
needle_late,needle,1,6,3226,recency_router,64,16,16,0.0049597024178549285,1.1452331017418775,0.9529036365745835,0.4606281565897923,0.375,False
needle_late,needle,1,6,3226,sink_recent_router,64,16,20,0.006199628022318661,0.7876764854880342,0.9587512116344723,0.5791351173281253,0.4375,False
needle_late,needle,1,6,3226,jl,8,32,32,0.009919404835709857,1.6825124051408404,0.3954154652650248,0.05725762646895669,0.0625,False
needle_late,needle,1,6,3226,jl,16,32,32,0.009919404835709857,1.4655224599537822,0.24888297769151427,0.0015882733009577202,0.0,False
needle_late,needle,1,6,3226,jl,32,32,32,0.009919404835709857,0.5819635298449992,0.9719030378683283,0.6571356148293159,0.3125,False
needle_late,needle,1,6,3226,jl,64,32,32,0.009919404835709857,0.553386023967163,0.9761179253253471,0.6960387004327097,0.53125,False
needle_late,needle,1,6,3226,jl,128,32,32,0.009919404835709857,0.5378500575613456,0.9643981365820976,0.6989599363712197,0.4375,False
needle_late,needle,1,6,3226,block_centroid,32,32,58,0.017978921264724116,0.5639898061707184,0.9674736793485127,0.7065070686425767,0.5625,False
needle_late,needle,1,6,3226,block_upperbound,32,32,58,0.017978921264724116,0.5639898061707184,0.9674736793485127,0.7065070686425767,0.5625,False
needle_late,needle,1,6,3226,recency_router,64,32,32,0.009919404835709857,0.9106514179921105,0.9596536567556208,0.5210452149990324,0.375,False
needle_late,needle,1,6,3226,sink_recent_router,64,32,36,0.011159330440173589,0.6215766666599656,0.9675651649647173,0.6395521757373653,0.40625,False
needle_late,needle,1,6,3226,jl,8,64,64,0.019838809671419714,1.0126253935428586,0.4342279291966384,0.2553677375659187,0.109375,False
needle_late,needle,1,6,3226,jl,16,64,64,0.019838809671419714,1.2027617192209556,0.17185976340101952,0.005522866754431985,0.0,False
needle_late,needle,1,6,3226,jl,32,64,64,0.019838809671419714,0.48461088045123946,0.975828462903656,0.7284244853740551,0.3125,False
needle_late,needle,1,6,3226,jl,64,64,64,0.019838809671419714,0.3811083032404403,0.9836452548974031,0.7681122054087532,0.609375,False
needle_late,needle,1,6,3226,jl,128,64,64,0.019838809671419714,0.44502035525489475,0.9734095844532524,0.7295543234028076,0.484375,False
needle_late,needle,1,6,3226,block_centroid,32,64,90,0.027898326100433975,0.4781187061915417,0.9692882541862713,0.7460860813274172,0.40625,False
needle_late,needle,1,6,3226,block_upperbound,32,64,90,0.027898326100433975,0.5390538833533544,0.9696075599873026,0.7154955452813574,0.34375,False
needle_late,needle,1,6,3226,recency_router,64,64,64,0.019838809671419714,0.8632850221461713,0.9619546202971689,0.5332504851552505,0.265625,False
needle_late,needle,1,6,3226,sink_recent_router,64,64,68,0.021078735275883446,0.5867319752417975,0.9699685371222935,0.6517574458935835,0.28125,False
needle_late,needle,1,6,3226,jl,8,128,128,0.03967761934283943,0.6120049999878617,0.9299325812626635,0.5328915588211931,0.109375,False
needle_late,needle,1,6,3226,jl,16,128,128,0.03967761934283943,1.1784752598788673,0.12611044580449013,0.014959533188804896,0.0234375,False
needle_late,needle,1,6,3226,jl,32,128,128,0.03967761934283943,0.37129227234459145,0.9864539632567614,0.7667428132502213,0.4375,False
needle_late,needle,1,6,3226,jl,64,128,128,0.03967761934283943,0.2841000118093799,0.9914151310106243,0.8062306949154588,0.5390625,False
needle_late,needle,1,6,3226,jl,128,128,128,0.03967761934283943,0.2640353001696889,0.9937651222875264,0.8076301362803835,0.5703125,False
needle_late,needle,1,6,3226,block_centroid,32,128,154,0.04773713577185369,0.4213202408112855,0.9745872332934054,0.7688673857711926,0.3046875,False
needle_late,needle,1,6,3226,block_upperbound,32,128,154,0.04773713577185369,0.49594115991157256,0.973309049080001,0.7316088874261363,0.28125,False
needle_late,needle,1,6,3226,recency_router,64,128,128,0.03967761934283943,0.4392323492782138,0.9729028001513185,0.761617361406253,0.28125,False
needle_late,needle,1,6,3226,sink_recent_router,64,128,132,0.04091754494730316,0.43555156412743457,0.9732977006372773,0.7627352791325487,0.2890625,False
needle_late,needle,1,7,3226,jl,8,8,8,0.0024798512089274642,0.3048863821573566,0.9534217344818601,0.0048086923489757275,0.0,False
needle_late,needle,1,7,3226,jl,16,8,8,0.0024798512089274642,0.46797759614756024,0.9072895740132182,0.16123887372225565,0.375,False
needle_late,needle,1,7,3226,jl,32,8,8,0.0024798512089274642,0.36681838948127576,0.9446606072507254,0.0011902958974308038,0.0,False
needle_late,needle,1,7,3226,jl,64,8,8,0.0024798512089274642,0.39650288102408404,0.9287382158299774,0.4014470235639018,0.375,False
needle_late,needle,1,7,3226,jl,128,8,8,0.0024798512089274642,0.29037985188900534,0.9619361912751998,0.5008995926034091,0.625,False
needle_late,needle,1,7,3226,block_centroid,32,8,26,0.008059516429014259,0.19051239234230874,0.9822420259347155,0.6486696112795909,1.0,False
needle_late,needle,1,7,3226,block_upperbound,32,8,26,0.008059516429014259,0.19051239234230874,0.9822420259347155,0.6486696112795909,1.0,False
needle_late,needle,1,7,3226,recency_router,64,8,8,0.0024798512089274642,0.3172574040934467,0.9592160916513611,0.22432795962241012,0.5,False
needle_late,needle,1,7,3226,sink_recent_router,64,8,12,0.0037197768133911966,0.3125010756804148,0.959971536497919,0.2279322289327483,0.5,False
needle_late,needle,1,7,3226,jl,8,16,16,0.0049597024178549285,0.34926735773914086,0.942719638867693,0.006076102548198997,0.0,False
needle_late,needle,1,7,3226,jl,16,16,16,0.0049597024178549285,0.29757973108121594,0.9616478052013948,0.25175066770016646,0.3125,False
needle_late,needle,1,7,3226,jl,32,16,16,0.0049597024178549285,0.38653728705576523,0.9387793643200635,0.0020396436951243923,0.0,False
needle_late,needle,1,7,3226,jl,64,16,16,0.0049597024178549285,0.22211990121138342,0.9774661003218463,0.5278189619784542,0.4375,False
needle_late,needle,1,7,3226,jl,128,16,16,0.0049597024178549285,0.2770808774249577,0.964415035715761,0.5503766996310286,0.375,False
needle_late,needle,1,7,3226,block_centroid,32,16,26,0.008059516429014259,0.19051239234230874,0.9822420259347155,0.6486696112795909,0.8125,False
needle_late,needle,1,7,3226,block_upperbound,32,16,26,0.008059516429014259,0.19051239234230874,0.9822420259347155,0.6486696112795909,0.8125,False
needle_late,needle,1,7,3226,recency_router,64,16,16,0.0049597024178549285,0.27634612824084587,0.9680155928122142,0.2672626551146918,0.5625,False
needle_late,needle,1,7,3226,sink_recent_router,64,16,20,0.006199628022318661,0.2726965931774388,0.968554163681688,0.27086692442503,0.5625,False
needle_late,needle,1,7,3226,jl,8,32,32,0.009919404835709857,0.39079460270073535,0.9322469160068177,0.008693756184923964,0.03125,False
needle_late,needle,1,7,3226,jl,16,32,32,0.009919404835709857,0.2477634986410285,0.9712961040499755,0.3015472570279848,0.40625,False
needle_late,needle,1,7,3226,jl,32,32,32,0.009919404835709857,0.36544996195774354,0.9410137055327334,0.004378037683270977,0.0,False
needle_late,needle,1,7,3226,jl,64,32,32,0.009919404835709857,0.18984705170582908,0.9826699695803824,0.6103917082997133,0.46875,False
needle_late,needle,1,7,3226,jl,128,32,32,0.009919404835709857,0.2680090165310078,0.9664973707821495,0.5627990747384589,0.28125,False
needle_late,needle,1,7,3226,block_centroid,32,32,58,0.017978921264724116,0.16915312408551375,0.9859332417597865,0.673398549569287,0.625,False
needle_late,needle,1,7,3226,block_upperbound,32,32,58,0.017978921264724116,0.18376214685529152,0.9833863345518663,0.6640224388172711,0.625,False
needle_late,needle,1,7,3226,recency_router,64,32,32,0.009919404835709857,0.1840004906456362,0.983404091227617,0.6562998136082048,0.59375,False
needle_late,needle,1,7,3226,sink_recent_router,64,32,36,0.011159330440173589,0.18348308677157188,0.9834675023988886,0.6599040829185431,0.625,False
needle_late,needle,1,7,3226,jl,8,64,64,0.019838809671419714,0.41985112871431457,0.9261966307743976,0.0123991439786448,0.015625,False
needle_late,needle,1,7,3226,jl,16,64,64,0.019838809671419714,0.175273162150026,0.9848959102011898,0.661518853497681,0.390625,False
needle_late,needle,1,7,3226,jl,32,64,64,0.019838809671419714,0.3830702705416948,0.9327533481939478,0.013760874728749319,0.015625,False
needle_late,needle,1,7,3226,jl,64,64,64,0.019838809671419714,0.16769789728723122,0.9863742713701091,0.6402128868352193,0.375,False
needle_late,needle,1,7,3226,jl,128,64,64,0.019838809671419714,0.24572211217608855,0.9715259602855101,0.5858719516635729,0.390625,False
needle_late,needle,1,7,3226,block_centroid,32,64,90,0.027898326100433975,0.15048649672552625,0.9888286419529557,0.6967496457861971,0.578125,False
needle_late,needle,1,7,3226,block_upperbound,32,64,90,0.027898326100433975,0.17504224518883196,0.9848662947948574,0.6759654034063852,0.4375,False
needle_late,needle,1,7,3226,recency_router,64,64,64,0.019838809671419714,0.166119495581038,0.9864162174449823,0.6784350107108682,0.515625,False
needle_late,needle,1,7,3226,sink_recent_router,64,64,68,0.021078735275883446,0.1657098270418042,0.9864602080396784,0.6820392800212065,0.53125,False
needle_late,needle,1,7,3226,jl,8,128,128,0.03967761934283943,0.4176287153252738,0.9263290889207121,0.022226263764530494,0.0625,False
needle_late,needle,1,7,3226,jl,16,128,128,0.03967761934283943,0.15505037037640682,0.9881171695178184,0.6881244117136386,0.296875,False
needle_late,needle,1,7,3226,jl,32,128,128,0.03967761934283943,0.36024029099462995,0.9403563124168283,0.02663627868351364,0.109375,False
needle_late,needle,1,7,3226,jl,64,128,128,0.03967761934283943,0.1461010216717347,0.989446834575407,0.7018723305612221,0.3984375,False
needle_late,needle,1,7,3226,jl,128,128,128,0.03967761934283943,0.18281185518880352,0.983532173635598,0.670757362806642,0.3828125,False
needle_late,needle,1,7,3226,block_centroid,32,128,154,0.04773713577185369,0.13087316437436586,0.9915284899733815,0.7242416345631159,0.484375,False
needle_late,needle,1,7,3226,block_upperbound,32,128,154,0.04773713577185369,0.1464133815827609,0.9893773616305325,0.7169189344155827,0.453125,False
needle_late,needle,1,7,3226,recency_router,64,128,154,0.04773713577185369,0.13087316437436586,0.9915284899733815,0.7242416345631159,0.484375,False
needle_late,needle,1,7,3226,sink_recent_router,64,128,154,0.04773713577185369,0.13239025867461676,0.9913163428122411,0.7259556100591692,0.5,False
needle_late,needle,1,8,3226,jl,8,8,8,0.0024798512089274642,0.8880514444859021,0.5819089967307669,0.0001088751436664152,0.0,False
needle_late,needle,1,8,3226,jl,16,8,8,0.0024798512089274642,0.04432080248695678,0.9991367048204426,0.8909974645493253,0.5,True
needle_late,needle,1,8,3226,jl,32,8,8,0.0024798512089274642,0.3174315727967919,0.9710212739123737,0.6573182141557233,0.25,False
needle_late,needle,1,8,3226,jl,64,8,8,0.0024798512089274642,0.012882566120439715,0.9999259777488162,0.9842899903723764,0.875,True
needle_late,needle,1,8,3226,jl,128,8,8,0.0024798512089274642,0.012660474993186434,0.9999282782680236,0.9846400781981262,0.875,True
needle_late,needle,1,8,3226,block_centroid,32,8,26,0.008059516429014259,0.0040830834992520585,0.9999929844788997,0.9946664669402304,1.0,True
needle_late,needle,1,8,3226,block_upperbound,32,8,26,0.008059516429014259,0.0040830834992520585,0.9999929844788997,0.9946664669402304,1.0,True
needle_late,needle,1,8,3226,recency_router,64,8,8,0.0024798512089274642,0.004859654162776388,0.999990260684324,0.9933116871301328,1.0,True
needle_late,needle,1,8,3226,sink_recent_router,64,8,12,0.0037197768133911966,0.004859654137555347,0.9999902606844319,0.9933116871684621,1.0,True
needle_late,needle,1,8,3226,jl,8,16,16,0.0049597024178549285,0.880807173799495,0.5874718862757037,0.00011228460831005777,0.0,False
needle_late,needle,1,8,3226,jl,16,16,16,0.0049597024178549285,0.032570282791480006,0.9994971745279253,0.9674526483108484,0.5,True
needle_late,needle,1,8,3226,jl,32,16,16,0.0049597024178549285,0.05340421191386409,0.9988076240442986,0.9176648970215087,0.3125,True
needle_late,needle,1,8,3226,jl,64,16,16,0.0049597024178549285,0.004470151028636141,0.9999916572632259,0.9939433431169268,0.625,True
needle_late,needle,1,8,3226,jl,128,16,16,0.0049597024178549285,0.0033715286308986397,0.999995142370747,0.9955360045974742,0.75,True
needle_late,needle,1,8,3226,block_centroid,32,16,26,0.008059516429014259,0.0040830834992520585,0.9999929844788997,0.9946664669402304,0.5625,True
needle_late,needle,1,8,3226,block_upperbound,32,16,26,0.008059516429014259,0.0040830834992520585,0.9999929844788997,0.9946664669402304,0.5625,True
needle_late,needle,1,8,3226,recency_router,64,16,16,0.0049597024178549285,0.004174379098146141,0.9999927150946945,0.9944582097005552,0.5625,True
needle_late,needle,1,8,3226,sink_recent_router,64,16,20,0.006199628022318661,0.0041743790728749905,0.9999927150947875,0.9944582097388844,0.5625,True
needle_late,needle,1,8,3226,jl,8,32,32,0.009919404835709857,1.1351939725558264,0.6026213213108964,0.018656602518009446,0.0625,False
needle_late,needle,1,8,3226,jl,16,32,32,0.009919404835709857,0.03235311189803573,0.9995032840247883,0.9678655156660901,0.375,True
needle_late,needle,1,8,3226,jl,32,32,32,0.009919404835709857,0.05301893136758517,0.9988223583570087,0.9182542735628244,0.34375,True
needle_late,needle,1,8,3226,jl,64,32,32,0.009919404835709857,0.0027587324984882635,0.9999967717632576,0.996319241337647,0.5,True
needle_late,needle,1,8,3226,jl,128,32,32,0.009919404835709857,0.0020563357816779895,0.9999982345573143,0.9971851602722919,0.5625,True
needle_late,needle,1,8,3226,block_centroid,32,32,58,0.017978921264724116,0.002686539994300219,0.9999970921833512,0.9963976956031065,0.5,True
needle_late,needle,1,8,3226,block_upperbound,32,32,58,0.017978921264724116,0.003963130412949717,0.9999933841285361,0.9948207492160495,0.40625,True
needle_late,needle,1,8,3226,recency_router,64,32,32,0.009919404835709857,0.003994601906742749,0.9999932869097927,0.9947823047721321,0.40625,True
needle_late,needle,1,8,3226,sink_recent_router,64,32,36,0.011159330440173589,0.00399460188160794,0.9999932869098818,0.9947823048104614,0.40625,True
needle_late,needle,1,8,3226,jl,8,64,64,0.019838809671419714,0.3034046075685538,0.9735836894953076,0.6315020897412141,0.140625,False
needle_late,needle,1,8,3226,jl,16,64,64,0.019838809671419714,0.023442444268112383,0.9997352259062531,0.9776154251529098,0.375,True
needle_late,needle,1,8,3226,jl,32,64,64,0.019838809671419714,0.0435140351379249,0.9992044470104833,0.9367615764230558,0.390625,True
needle_late,needle,1,8,3226,jl,64,64,64,0.019838809671419714,0.001660272151388579,0.9999989014121121,0.9977983367668565,0.53125,True
needle_late,needle,1,8,3226,jl,128,64,64,0.019838809671419714,0.001242967482909907,0.9999993787875215,0.9982918464746326,0.609375,True
needle_late,needle,1,8,3226,block_centroid,32,64,90,0.027898326100433975,0.002331028348629734,0.9999978396516681,0.9968812578455587,0.421875,True
needle_late,needle,1,8,3226,block_upperbound,32,64,90,0.027898326100433975,0.0025661549781141866,0.9999973487926379,0.9965519778789256,0.375,True
needle_late,needle,1,8,3226,recency_router,64,64,64,0.019838809671419714,0.0037245436353823855,0.9999941805222894,0.9951509710208237,0.34375,True
needle_late,needle,1,8,3226,sink_recent_router,64,64,68,0.021078735275883446,0.003724543610434279,0.9999941805223713,0.995150971059153,0.34375,True
needle_late,needle,1,8,3226,jl,8,128,128,0.03967761934283943,0.3031096083160606,0.9736177909486499,0.6317420807744181,0.1640625,False
needle_late,needle,1,8,3226,jl,16,128,128,0.03967761934283943,0.02301406179600033,0.9997436806678065,0.9785295614207562,0.4296875,True
needle_late,needle,1,8,3226,jl,32,128,128,0.03967761934283943,0.026056968862458882,0.9997415367445182,0.9567135820380549,0.421875,True
needle_late,needle,1,8,3226,jl,64,128,128,0.03967761934283943,0.0007681226412775488,0.9999997609583109,0.9989886406280416,0.546875,True
needle_late,needle,1,8,3226,jl,128,128,128,0.03967761934283943,0.0006698898030778877,0.9999998229272352,0.999104536873164,0.578125,True
needle_late,needle,1,8,3226,block_centroid,32,128,154,0.04773713577185369,0.0018923193717328,0.9999985659398917,0.9975531285661628,0.46875,True
needle_late,needle,1,8,3226,block_upperbound,32,128,154,0.04773713577185369,0.002137050014684936,0.999998191177961,0.997131934501691,0.453125,True
needle_late,needle,1,8,3226,recency_router,64,128,154,0.04773713577185369,0.0010658153976795903,0.9999995447459993,0.9985263278223705,0.4609375,True
needle_late,needle,1,8,3226,sink_recent_router,64,128,154,0.04773713577185369,0.0011801986897565443,0.9999994368376903,0.9983269632929112,0.4921875,True
needle_late,needle,1,9,3226,jl,8,8,8,0.0024798512089274642,0.6677387875566321,0.754953082628598,0.19216301373351216,0.125,False
needle_late,needle,1,9,3226,jl,16,8,8,0.0024798512089274642,0.16886709615335638,0.991379449892597,0.7883091247242067,0.375,False
needle_late,needle,1,9,3226,jl,32,8,8,0.0024798512089274642,0.910247427957609,0.6431152990328161,0.11138874433633214,0.125,False
needle_late,needle,1,9,3226,jl,64,8,8,0.0024798512089274642,0.01194728881383531,0.999944039873361,0.9768071015523705,0.5,True
needle_late,needle,1,9,3226,jl,128,8,8,0.0024798512089274642,0.011414297053968696,0.9999488075974413,0.9780130262926425,0.625,True
needle_late,needle,1,9,3226,block_centroid,32,8,26,0.008059516429014259,0.009419798895582006,0.999962047407721,0.9818806760370564,0.75,True
needle_late,needle,1,9,3226,block_upperbound,32,8,26,0.008059516429014259,0.009419798895582006,0.999962047407721,0.9818806760370564,0.75,True
needle_late,needle,1,9,3226,recency_router,64,8,8,0.0024798512089274642,0.012294302654242851,0.9999418514319997,0.9763937224540397,0.5,True
needle_late,needle,1,9,3226,sink_recent_router,64,8,12,0.0037197768133911966,0.012294302544219886,0.9999418514334614,0.9763937229616633,0.5,True
needle_late,needle,1,9,3226,jl,8,16,16,0.0049597024178549285,0.667688142975052,0.7549891327167366,0.19217997818982582,0.0625,False
needle_late,needle,1,9,3226,jl,16,16,16,0.0049597024178549285,0.00803050304363879,0.9999746578982931,0.9845301091711479,0.375,True
needle_late,needle,1,9,3226,jl,32,16,16,0.0049597024178549285,0.16684831671793543,0.99145784493134,0.7876101476722067,0.375,False
needle_late,needle,1,9,3226,jl,64,16,16,0.0049597024178549285,0.00997824245041947,0.9999604117652553,0.9805966727981646,0.5,True
needle_late,needle,1,9,3226,jl,128,16,16,0.0049597024178549285,0.006608611616239913,0.9999828767987574,0.9874271412415853,0.625,True
needle_late,needle,1,9,3226,block_centroid,32,16,26,0.008059516429014259,0.009419798895582006,0.999962047407721,0.9818806760370564,0.4375,True
needle_late,needle,1,9,3226,block_upperbound,32,16,26,0.008059516429014259,0.009419798895582006,0.999962047407721,0.9818806760370564,0.4375,True
needle_late,needle,1,9,3226,recency_router,64,16,16,0.0049597024178549285,0.009674278150358904,0.9999605042710406,0.9812186920168665,0.4375,True
needle_late,needle,1,9,3226,sink_recent_router,64,16,20,0.006199628022318661,0.009674278034374435,0.9999605042722385,0.9812186925244901,0.4375,True
needle_late,needle,1,9,3226,jl,8,32,32,0.009919404835709857,0.6644161005250265,0.7573095265776186,0.19333589068888757,0.0625,False
needle_late,needle,1,9,3226,jl,16,32,32,0.009919404835709857,0.007239446578577387,0.9999794024095586,0.9860280661739241,0.40625,True
needle_late,needle,1,9,3226,jl,32,32,32,0.009919404835709857,0.16635415250961075,0.9914973037340877,0.7881875558084956,0.25,False
needle_late,needle,1,9,3226,jl,64,32,32,0.009919404835709857,0.006903524367965736,0.9999819747112848,0.9873409123308675,0.59375,True
